,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
85,near_left,Left,left,3.0,15.0,10.0,3651739,left,1.0,0.8169999999999504,nav,near,rel
22,near_right,Left,left,0.0,0.0,11.0,3771103,left,1.0,0.8470000000000084,nav,near,rel
23,far_right,Home,right,0.0,1.0,1.0,3771103,left,0.0,0.931999999999988,nav,far,abs
24,far_left,Right,left,0.0,2.0,12.0,3771103,left,1.0,2.144999999999982,nav,far,rel
25,far_left,Away,right,0.0,3.0,4.0,3771103,right,1.0,1.7119999999999889,nav,far,abs
26,near_left,Left,left,0.0,4.0,10.0,3771103,left,1.0,1.1469999999999914,nav,near,rel
27,near_right,Away,left,0.0,5.0,7.0,3771103,left,1.0,1.6799999999999784,nav,near,abs
28,near_left,Home,left,0.0,6.0,2.0,3771103,left,1.0,0.9309999999999832,nav,near,abs
29,far_right,Right,left,0.0,7.0,13.0,3771103,left,1.0,1.3789999999999625,nav,far,rel
30,near_left,Away,right,0.0,8.0,6.0,3771103,right,1.0,1.9449999999999927,nav,near,abs
31,far_right,Left,right,0.0,9.0,9.0,3771103,right,1.0,1.2130000000000225,nav,far,rel
32,near_right,Home,right,0.0,10.0,3.0,3771103,right,1.0,1.0300000000000296,nav,near,abs
33,far_right,Away,left,0.0,11.0,5.0,3771103,right,0.0,1.079999999999984,nav,far,abs
34,near_right,Right,right,0.0,12.0,15.0,3771103,right,1.0,2.0120000000000005,nav,near,rel
35,near_left,Right,right,0.0,13.0,14.0,3771103,right,1.0,0.6480000000000246,nav,near,rel
36,far_left,Left,right,0.0,14.0,8.0,3771103,right,1.0,1.3460000000000036,nav,far,rel
37,far_left,Home,left,0.0,15.0,0.0,3771103,right,0.0,0.8969999999999914,nav,far,abs
38,far_left,Home,left,1.0,0.0,0.0,3771103,right,0.0,2.677000000000021,nav,far,abs
39,near_left,Right,right,1.0,1.0,14.0,3771103,right,1.0,1.495999999999981,nav,near,rel
40,near_left,Home,left,1.0,2.0,2.0,3771103,left,1.0,1.113999999999976,nav,near,abs
41,far_right,Home,right,1.0,3.0,1.0,3771103,left,0.0,1.4639999999999986,nav,far,abs
42,near_right,Away,left,1.0,4.0,7.0,3771103,left,1.0,1.4130000000000111,nav,near,abs
43,far_left,Right,left,1.0,5.0,12.0,3771103,left,1.0,1.0139999999999532,nav,far,rel
44,near_left,Left,left,1.0,6.0,10.0,3771103,left,1.0,0.9479999999999792,nav,near,rel
45,near_right,Left,left,1.0,7.0,11.0,3771103,left,1.0,0.7809999999999491,nav,near,rel
46,far_right,Left,right,1.0,8.0,9.0,3771103,right,1.0,0.8979999999999677,nav,far,rel
47,near_right,Home,right,1.0,9.0,3.0,3771103,right,1.0,0.9809999999999944,nav,near,abs
48,far_right,Away,left,1.0,10.0,5.0,3771103,right,0.0,1.8949999999999816,nav,far,abs
49,near_left,Away,right,1.0,11.0,6.0,3771103,right,1.0,1.0470000000000257,nav,near,abs
50,far_left,Left,right,1.0,12.0,8.0,3771103,right,1.0,1.26400000000001,nav,far,rel
52,far_right,Right,left,1.0,14.0,13.0,3771103,left,1.0,1.2300000000000182,nav,far,rel
53,near_right,Right,right,1.0,15.0,15.0,3771103,right,1.0,1.0150000000000432,nav,near,rel
54,near_left,Left,left,2.0,0.0,10.0,3771103,left,1.0,0.6650000000000205,nav,near,rel
55,far_right,Away,left,2.0,1.0,5.0,3771103,right,0.0,1.4300000000000068,nav,far,abs
56,far_right,Right,left,2.0,2.0,13.0,3771103,left,1.0,1.1639999999999873,nav,far,rel
57,near_left,Right,right,2.0,3.0,14.0,3771103,right,1.0,1.113999999999976,nav,near,rel
58,near_left,Home,left,2.0,4.0,2.0,3771103,left,1.0,0.6480000000000246,nav,near,abs
59,far_left,Right,left,2.0,5.0,12.0,3771103,left,1.0,1.0809999999999604,nav,far,rel
60,far_left,Home,left,2.0,6.0,0.0,3771103,right,0.0,1.4300000000000068,nav,far,abs
61,far_left,Away,right,2.0,7.0,4.0,3771103,left,0.0,1.8109999999999784,nav,far,abs
62,near_right,Home,right,2.0,8.0,3.0,3771103,right,1.0,0.9809999999999944,nav,near,abs
63,far_left,Left,right,2.0,9.0,8.0,3771103,right,1.0,0.8310000000000173,nav,far,rel
64,far_right,Home,right,2.0,10.0,1.0,3771103,left,0.0,1.5960000000000036,nav,far,abs
65,far_right,Left,right,2.0,11.0,9.0,3771103,right,1.0,1.1140000000000327,nav,far,rel
66,near_right,Left,left,2.0,12.0,11.0,3771103,left,1.0,0.7150000000000318,nav,near,rel
67,near_right,Right,right,2.0,13.0,15.0,3771103,right,1.0,0.6820000000000164,nav,near,rel
68,near_left,Away,right,2.0,14.0,6.0,3771103,right,1.0,0.6990000000000123,nav,near,abs
69,near_right,Away,left,2.0,15.0,7.0,3771103,left,1.0,0.3499999999999659,nav,near,abs
70,far_left,Away,right,3.0,0.0,4.0,3771103,left,0.0,1.9119999999999775,nav,far,abs
71,near_left,Right,right,3.0,1.0,14.0,3771103,right,1.0,0.8969999999999914,nav,near,rel
72,near_right,Right,right,3.0,2.0,15.0,3771103,right,1.0,0.9809999999999944,nav,near,rel
73,near_right,Left,left,3.0,3.0,11.0,3771103,left,1.0,0.7650000000000432,nav,near,rel
74,near_left,Left,left,3.0,4.0,10.0,3771103,left,1.0,0.5480000000000018,nav,near,rel
75,near_right,Home,right,3.0,5.0,3.0,3771103,right,1.0,0.6659999999999968,nav,near,abs
76,near_left,Home,left,3.0,6.0,2.0,3771103,left,1.0,0.632000000000005,nav,near,abs
77,far_right,Away,left,3.0,7.0,5.0,3771103,right,0.0,1.2129999999999654,nav,far,abs
78,far_right,Right,left,3.0,8.0,13.0,3771103,left,1.0,3.058999999999969,nav,far,rel
79,far_left,Right,left,3.0,9.0,12.0,3771103,left,1.0,1.5130000000000337,nav,far,rel
80,far_left,Home,left,3.0,10.0,0.0,3771103,right,0.0,1.2959999999999925,nav,far,abs
81,far_right,Left,right,3.0,11.0,9.0,3771103,right,1.0,1.1469999999999914,nav,far,rel
82,near_left,Away,right,3.0,12.0,6.0,3771103,right,1.0,0.9639999999999986,nav,near,abs
83,far_left,Left,right,3.0,13.0,8.0,3771103,right,1.0,1.495999999999981,nav,far,rel
84,near_right,Away,left,3.0,14.0,7.0,3771103,left,1.0,1.1639999999999873,nav,near,abs
85,far_right,Home,right,3.0,15.0,1.0,3771103,left,0.0,2.045000000000016,nav,far,abs
22,far_left,Away,right,0.0,0.0,4.0,38638936,right,1.0,0.8499999999999943,nav,far,abs
23,near_right,Right,right,0.0,1.0,15.0,38638936,right,1.0,0.534000000000006,nav,near,rel
24,far_right,Right,left,0.0,2.0,13.0,38638936,left,1.0,0.8009999999999877,nav,far,rel
25,far_left,Home,left,0.0,3.0,0.0,38638936,right,0.0,1.0500000000000114,nav,far,abs
26,near_left,Home,left,0.0,4.0,2.0,38638936,left,1.0,0.4830000000000041,nav,near,abs
27,far_right,Home,right,0.0,5.0,1.0,38638936,left,0.0,0.75,nav,far,abs
28,near_right,Home,right,0.0,6.0,3.0,38638936,right,1.0,0.5999999999999943,nav,near,abs
29,near_right,Left,left,0.0,7.0,11.0,38638936,left,1.0,0.5829999999999984,nav,near,rel
30,near_right,Away,left,0.0,8.0,7.0,38638936,right,0.0,0.717000000000013,nav,near,abs
31,near_left,Left,left,0.0,9.0,10.0,38638936,left,1.0,0.6839999999999975,nav,near,rel
32,far_right,Away,left,0.0,10.0,5.0,38638936,right,0.0,0.9679999999999892,nav,far,abs
33,far_left,Left,right,0.0,11.0,8.0,38638936,right,1.0,0.9509999999999934,nav,far,rel
34,far_left,Right,left,0.0,12.0,12.0,38638936,left,1.0,0.617999999999995,nav,far,rel
35,far_right,Left,right,0.0,13.0,9.0,38638936,right,1.0,0.6510000000000105,nav,far,rel
36,near_left,Away,right,0.0,14.0,6.0,38638936,right,1.0,0.6670000000000016,nav,near,abs
37,near_left,Right,right,0.0,15.0,14.0,38638936,right,1.0,0.617999999999995,nav,near,rel
38,near_right,Left,left,1.0,0.0,11.0,38638936,left,1.0,0.4329999999999927,nav,near,rel
39,near_left,Home,left,1.0,1.0,2.0,38638936,left,1.0,0.7509999999999764,nav,near,abs
40,near_left,Left,left,1.0,2.0,10.0,38638936,left,1.0,0.6169999999999902,nav,near,rel
41,far_left,Left,right,1.0,3.0,8.0,38638936,right,1.0,0.5670000000000073,nav,far,rel
42,near_left,Right,right,1.0,4.0,14.0,38638936,right,1.0,0.5999999999999943,nav,near,rel
43,near_left,Away,right,1.0,5.0,6.0,38638936,right,1.0,0.5339999999999918,nav,near,abs
44,far_left,Home,left,1.0,6.0,0.0,38638936,right,0.0,0.8179999999999836,nav,far,abs
45,near_right,Away,left,1.0,7.0,7.0,38638936,left,1.0,0.6170000000000186,nav,near,abs
46,near_right,Right,right,1.0,8.0,15.0,38638936,right,1.0,0.4170000000000016,nav,near,rel
47,far_right,Right,left,1.0,9.0,13.0,38638936,left,1.0,0.6999999999999886,nav,far,rel
48,far_left,Away,right,1.0,10.0,4.0,38638936,right,1.0,0.6659999999999968,nav,far,abs
49,far_right,Left,right,1.0,11.0,9.0,38638936,right,1.0,0.8170000000000073,nav,far,rel
50,far_left,Right,left,1.0,12.0,12.0,38638936,left,1.0,0.8010000000000161,nav,far,rel
51,far_right,Away,left,1.0,13.0,5.0,38638936,right,0.0,0.7180000000000177,nav,far,abs
52,far_right,Home,right,1.0,14.0,1.0,38638936,left,0.0,0.9500000000000172,nav,far,abs
53,near_right,Home,right,1.0,15.0,3.0,38638936,right,1.0,0.5670000000000073,nav,near,abs
54,near_left,Right,right,2.0,0.0,14.0,38638936,left,0.0,0.6339999999999861,nav,near,rel
55,near_right,Right,right,2.0,1.0,15.0,38638936,right,1.0,0.6670000000000016,nav,near,rel
56,near_right,Home,right,2.0,2.0,3.0,38638936,right,1.0,0.818000000000012,nav,near,abs
57,near_right,Left,left,2.0,3.0,11.0,38638936,left,1.0,0.650999999999982,nav,near,rel
58,far_left,Right,left,2.0,4.0,12.0,38638936,left,1.0,1.016999999999996,nav,far,rel
59,far_right,Right,left,2.0,5.0,13.0,38638936,right,0.0,0.7169999999999845,nav,far,rel
60,near_left,Home,left,2.0,6.0,2.0,38638936,left,1.0,1.018000000000001,nav,near,abs
61,far_left,Home,left,2.0,7.0,0.0,38638936,right,0.0,0.6670000000000016,nav,far,abs
62,far_right,Away,left,2.0,8.0,5.0,38638936,right,0.0,0.9679999999999892,nav,far,abs
63,far_left,Away,right,2.0,9.0,4.0,38638936,right,1.0,0.6490000000000009,nav,far,abs
64,near_left,Away,right,2.0,10.0,6.0,38638936,right,1.0,0.6340000000000146,nav,near,abs
65,near_left,Left,left,2.0,11.0,10.0,38638936,left,1.0,0.8840000000000146,nav,near,rel
66,far_left,Left,right,2.0,12.0,8.0,38638936,left,0.0,0.6170000000000186,nav,far,rel
67,far_right,Home,right,2.0,13.0,1.0,38638936,right,1.0,1.2510000000000048,nav,far,abs
68,near_right,Away,left,2.0,14.0,7.0,38638936,left,1.0,0.8829999999999814,nav,near,abs
69,far_right,Left,right,2.0,15.0,9.0,38638936,right,1.0,0.6169999999999902,nav,far,rel
70,near_left,Home,left,3.0,0.0,2.0,38638936,right,0.0,1.301000000000016,nav,near,abs
71,near_left,Right,right,3.0,1.0,14.0,38638936,right,1.0,1.6019999999999754,nav,near,rel
72,far_right,Away,left,3.0,2.0,5.0,38638936,right,0.0,1.1329999999999814,nav,far,abs
73,near_right,Left,left,3.0,3.0,11.0,38638936,left,1.0,0.5840000000000032,nav,near,rel
74,far_left,Home,left,3.0,4.0,0.0,38638936,right,0.0,1.0850000000000364,nav,far,abs
75,near_right,Right,right,3.0,5.0,15.0,38638936,right,1.0,0.983000000000004,nav,near,rel
76,far_left,Right,left,3.0,6.0,12.0,38638936,right,0.0,1.5010000000000332,nav,far,rel
77,far_right,Right,left,3.0,7.0,13.0,38638936,left,1.0,0.6490000000000009,nav,far,rel
78,far_right,Home,right,3.0,8.0,1.0,38638936,right,1.0,1.0010000000000332,nav,far,abs
79,near_left,Away,right,3.0,9.0,6.0,38638936,right,1.0,0.8009999999999877,nav,near,abs
80,far_right,Left,right,3.0,10.0,9.0,38638936,right,1.0,0.8670000000000186,nav,far,rel
81,near_right,Away,left,3.0,11.0,7.0,38638936,left,1.0,0.7840000000000487,nav,near,abs
82,far_left,Left,right,3.0,12.0,8.0,38638936,right,1.0,1.1169999999999618,nav,far,rel
83,far_left,Away,right,3.0,13.0,4.0,38638936,left,0.0,2.051999999999964,nav,far,abs
84,near_left,Left,left,3.0,14.0,10.0,38638936,left,1.0,0.983000000000004,nav,near,rel
85,near_right,Home,right,3.0,15.0,3.0,38638936,right,1.0,0.5169999999999959,nav,near,abs
22,far_right,Home,right,0.0,0.0,1.0,3880734,right,1.0,2.1310000000012224,nav,far,abs
23,near_left,Right,right,0.0,1.0,14.0,3880734,right,1.0,1.4160000000010768,nav,near,rel
24,far_left,Left,right,0.0,2.0,8.0,3880734,left,0.0,0.7510000000002037,nav,far,rel
26,near_left,Away,right,0.0,4.0,6.0,3880734,right,1.0,1.6480000000010475,nav,near,abs
27,far_right,Away,left,0.0,5.0,5.0,3880734,left,1.0,1.59900000000016,nav,far,abs
30,near_left,Left,left,0.0,8.0,10.0,3880734,left,1.0,1.065000000000509,nav,near,rel
31,near_right,Home,right,0.0,9.0,3.0,3880734,right,1.0,0.9979999999995924,nav,near,abs
32,far_left,Home,left,0.0,10.0,0.0,3880734,left,1.0,1.1670000000012806,nav,far,abs
33,near_right,Left,left,0.0,11.0,11.0,3880734,left,1.0,1.1489999999994325,nav,near,rel
34,far_right,Right,left,0.0,12.0,13.0,3880734,right,0.0,1.8829999999998108,nav,far,rel
35,near_left,Home,left,0.0,13.0,2.0,3880734,left,1.0,0.8670000000001892,nav,near,abs
36,near_right,Away,left,0.0,14.0,7.0,3880734,left,1.0,0.8490000000001601,nav,near,abs
37,far_left,Away,right,0.0,15.0,4.0,3880734,right,1.0,1.1159999999999854,nav,far,abs
38,far_right,Left,right,1.0,0.0,9.0,3880734,right,1.0,2.081000000000131,nav,far,rel
39,near_right,Home,right,1.0,1.0,3.0,3880734,right,1.0,0.915999999999258,nav,near,abs
40,far_left,Away,right,1.0,2.0,4.0,3880734,right,1.0,1.4160000000010768,nav,far,abs
41,near_left,Home,left,1.0,3.0,2.0,3880734,left,1.0,0.8490000000001601,nav,near,abs
42,near_left,Left,left,1.0,4.0,10.0,3880734,left,1.0,1.9830000000001744,nav,near,rel
43,near_left,Away,right,1.0,5.0,6.0,3880734,right,1.0,0.915999999999258,nav,near,abs
44,far_left,Right,left,1.0,6.0,12.0,3880734,right,0.0,1.75,nav,far,rel
45,near_right,Right,right,1.0,7.0,15.0,3880734,right,1.0,0.8989999999994325,nav,near,rel
46,near_right,Left,left,1.0,8.0,11.0,3880734,left,1.0,1.0150000000012371,nav,near,rel
47,far_right,Right,left,1.0,9.0,13.0,3880734,left,1.0,1.1839999999992872,nav,far,rel
48,far_right,Away,left,1.0,10.0,5.0,3880734,left,1.0,1.2659999999996217,nav,far,abs
49,near_right,Away,left,1.0,11.0,7.0,3880734,left,1.0,0.9330000000009022,nav,near,abs
50,near_left,Right,right,1.0,12.0,14.0,3880734,right,1.0,1.0820000000003347,nav,near,rel
51,far_left,Home,left,1.0,13.0,0.0,3880734,left,1.0,1.0820000000003347,nav,far,abs
52,far_right,Home,right,1.0,14.0,1.0,3880734,right,1.0,1.315000000000509,nav,far,abs
53,far_left,Left,right,1.0,15.0,8.0,3880734,right,1.0,2.3320000000003347,nav,far,rel
54,far_left,Home,left,2.0,0.0,0.0,3880734,left,1.0,2.013999999999214,nav,far,abs
55,near_left,Away,right,2.0,1.0,6.0,3880734,right,1.0,0.9840000000003783,nav,near,abs
56,near_left,Home,left,2.0,2.0,2.0,3880734,left,1.0,0.8169999999990978,nav,near,abs
57,near_left,Right,right,2.0,3.0,14.0,3880734,right,1.0,0.7669999999998254,nav,near,rel
58,far_right,Right,left,2.0,4.0,13.0,3880734,left,1.0,1.6329999999998108,nav,far,rel
59,near_right,Home,right,2.0,5.0,3.0,3880734,right,1.0,0.863999999999578,nav,near,abs
60,far_right,Away,left,2.0,6.0,5.0,3880734,left,1.0,1.69800000000032,nav,far,abs
61,near_right,Away,left,2.0,7.0,7.0,3880734,left,1.0,0.8999999999996362,nav,near,abs
62,far_right,Home,right,2.0,8.0,1.0,3880734,right,1.0,1.6490000000012517,nav,far,abs
63,far_left,Away,right,2.0,9.0,4.0,3880734,right,1.0,0.9819999999999708,nav,far,abs
64,near_right,Left,left,2.0,10.0,11.0,3880734,left,1.0,0.8989999999994325,nav,near,rel
65,far_left,Left,right,2.0,11.0,8.0,3880734,right,1.0,1.3989999999994325,nav,far,rel
66,far_left,Right,left,2.0,12.0,12.0,3880734,left,1.0,1.3980000000010475,nav,far,rel
67,near_right,Right,right,2.0,13.0,15.0,3880734,right,1.0,0.7150000000001455,nav,near,rel
68,far_right,Left,right,2.0,14.0,9.0,3880734,right,1.0,2.463999999999942,nav,far,rel
69,near_left,Left,left,2.0,15.0,10.0,3880734,left,1.0,0.949000000000524,nav,near,rel
70,near_left,Left,left,3.0,0.0,10.0,3880734,left,1.0,1.0470000000004802,nav,near,rel
71,near_right,Right,right,3.0,1.0,15.0,3880734,right,1.0,0.7640000000010332,nav,near,rel
72,far_right,Right,left,3.0,2.0,13.0,3880734,left,1.0,0.9660000000003492,nav,far,rel
73,near_right,Home,right,3.0,3.0,3.0,3880734,right,1.0,0.7489999999997963,nav,near,abs
74,far_left,Home,left,3.0,4.0,0.0,3880734,left,1.0,0.9660000000003492,nav,far,abs
75,near_left,Away,right,3.0,5.0,6.0,3880734,right,1.0,0.8179999999993015,nav,near,abs
76,far_right,Left,right,3.0,6.0,9.0,3880734,right,1.0,1.337000000001353,nav,far,rel
77,far_right,Home,right,3.0,7.0,1.0,3880734,right,1.0,0.9819999999999708,nav,far,abs
78,near_left,Right,right,3.0,8.0,14.0,3880734,right,1.0,0.782999999999447,nav,near,rel
79,far_left,Away,right,3.0,9.0,4.0,3880734,right,1.0,1.1490000000012517,nav,far,abs
80,far_left,Right,left,3.0,10.0,12.0,3880734,left,1.0,2.215000000000145,nav,far,rel
81,far_left,Left,right,3.0,11.0,8.0,3880734,right,1.0,1.1159999999999854,nav,far,rel
82,near_right,Away,left,3.0,12.0,7.0,3880734,left,1.0,0.7510000000002037,nav,near,abs
83,near_left,Home,left,3.0,13.0,2.0,3880734,left,1.0,0.8670000000001892,nav,near,abs
84,near_right,Left,left,3.0,14.0,11.0,3880734,left,1.0,1.4670000000005532,nav,near,rel
85,far_right,Away,left,3.0,15.0,5.0,3880734,left,1.0,1.7489999999997965,nav,far,abs
22,far_right,Away,left,0.0,0.0,5.0,40119543,left,1.0,1.6129999999999995,nav,far,abs
23,far_right,Left,right,0.0,1.0,9.0,40119543,right,1.0,2.7630000000000337,nav,far,rel
24,far_left,Left,right,0.0,2.0,8.0,40119543,right,1.0,1.5160000000000196,nav,far,rel
25,near_left,Away,right,0.0,3.0,6.0,40119543,right,1.0,1.0639999999999643,nav,near,abs
26,near_right,Right,right,0.0,4.0,15.0,40119543,right,1.0,1.085999999999956,nav,near,rel
27,near_right,Away,left,0.0,5.0,7.0,40119543,left,1.0,1.1990000000000125,nav,near,abs
28,far_left,Away,right,0.0,6.0,4.0,40119543,right,1.0,1.1639999999999873,nav,far,abs
29,far_left,Right,left,0.0,7.0,12.0,40119543,left,1.0,1.4159999999999968,nav,far,rel
30,near_left,Left,left,0.0,8.0,10.0,40119543,left,1.0,1.1829999999999927,nav,near,rel
31,far_left,Home,left,0.0,9.0,0.0,40119543,left,1.0,1.2169999999999843,nav,far,abs
32,near_left,Right,right,0.0,10.0,14.0,40119543,right,1.0,1.0690000000000168,nav,near,rel
33,far_right,Home,right,0.0,11.0,1.0,40119543,right,1.0,1.0339999999999918,nav,far,abs
34,near_right,Home,right,0.0,12.0,3.0,40119543,right,1.0,0.7489999999999668,nav,near,abs
35,near_right,Left,left,0.0,13.0,11.0,40119543,left,1.0,0.8659999999999854,nav,near,rel
36,far_right,Right,left,0.0,14.0,13.0,40119543,left,1.0,1.6170000000000186,nav,far,rel
37,near_left,Home,left,0.0,15.0,2.0,40119543,left,1.0,1.1970000000000027,nav,near,abs
38,near_right,Right,right,1.0,0.0,15.0,40119543,right,1.0,0.8640000000000327,nav,near,rel
39,near_right,Home,right,1.0,1.0,3.0,40119543,right,1.0,1.5840000000000032,nav,near,abs
40,far_right,Right,left,1.0,2.0,13.0,40119543,left,1.0,1.2169999999999843,nav,far,rel
41,near_left,Home,left,1.0,3.0,2.0,40119543,left,1.0,0.8340000000000032,nav,near,abs
42,far_right,Left,right,1.0,4.0,9.0,40119543,right,1.0,1.7640000000000102,nav,far,rel
43,near_left,Right,right,1.0,5.0,14.0,40119543,right,1.0,1.2489999999999668,nav,near,rel
44,near_left,Left,left,1.0,6.0,10.0,40119543,left,1.0,0.8019999999999641,nav,near,rel
45,far_right,Home,right,1.0,7.0,1.0,40119543,right,1.0,1.115000000000009,nav,far,abs
46,near_right,Left,left,1.0,8.0,11.0,40119543,left,1.0,1.1850000000000025,nav,near,rel
47,far_left,Away,right,1.0,9.0,4.0,40119543,right,1.0,1.2150000000000318,nav,far,abs
48,far_left,Right,left,1.0,10.0,12.0,40119543,left,1.0,1.0329999999999586,nav,far,rel
49,far_right,Away,left,1.0,11.0,5.0,40119543,left,1.0,1.613999999999976,nav,far,abs
50,far_left,Home,left,1.0,12.0,0.0,40119543,left,1.0,1.0679999999999836,nav,far,abs
51,far_left,Left,right,1.0,13.0,8.0,40119543,right,1.0,1.2010000000000218,nav,far,rel
52,near_right,Away,left,1.0,14.0,7.0,40119543,left,1.0,1.0500000000000114,nav,near,abs
53,near_left,Away,right,1.0,15.0,6.0,40119543,right,1.0,1.1170000000000186,nav,near,abs
54,far_left,Away,right,2.0,0.0,4.0,40119543,right,1.0,1.031000000000006,nav,far,abs
55,far_left,Home,left,2.0,1.0,0.0,40119543,left,1.0,1.0840000000000032,nav,far,abs
56,far_right,Home,right,2.0,2.0,1.0,40119543,right,1.0,1.016999999999996,nav,far,abs
57,near_right,Home,right,2.0,3.0,3.0,40119543,right,1.0,0.9839999999999804,nav,near,abs
58,far_right,Left,right,2.0,4.0,9.0,40119543,right,1.0,1.848999999999989,nav,far,rel
59,near_right,Away,left,2.0,5.0,7.0,40119543,left,1.0,1.2490000000000236,nav,near,abs
60,near_right,Left,left,2.0,6.0,11.0,40119543,left,1.0,1.1680000000000064,nav,near,rel
61,far_left,Left,right,2.0,7.0,8.0,40119543,right,1.0,1.197999999999979,nav,far,rel
62,far_right,Right,left,2.0,8.0,13.0,40119543,left,1.0,1.1829999999999927,nav,far,rel
63,near_left,Right,right,2.0,9.0,14.0,40119543,right,1.0,1.2160000000000082,nav,near,rel
64,near_right,Right,right,2.0,10.0,15.0,40119543,right,1.0,1.218999999999994,nav,near,rel
65,near_left,Left,left,2.0,11.0,10.0,40119543,left,1.0,0.8520000000000323,nav,near,rel
66,near_left,Away,right,2.0,12.0,6.0,40119543,right,1.0,1.016999999999996,nav,near,abs
67,near_left,Home,left,2.0,13.0,2.0,40119543,left,1.0,1.1650000000000205,nav,near,abs
68,far_left,Right,left,2.0,14.0,12.0,40119543,left,1.0,1.399000000000001,nav,far,rel
69,far_right,Away,left,2.0,15.0,5.0,40119543,left,1.0,1.049000000000035,nav,far,abs
70,far_left,Left,right,3.0,0.0,8.0,40119543,right,1.0,1.1170000000000186,nav,far,rel
71,near_left,Away,right,3.0,1.0,6.0,40119543,right,1.0,1.2630000000000337,nav,near,abs
72,near_left,Home,left,3.0,2.0,2.0,40119543,left,1.0,1.0500000000000114,nav,near,abs
73,near_right,Right,right,3.0,3.0,15.0,40119543,right,1.0,1.2150000000000318,nav,near,rel
74,far_left,Home,left,3.0,4.0,0.0,40119543,left,1.0,1.399000000000001,nav,far,abs
75,far_left,Right,left,3.0,5.0,12.0,40119543,left,1.0,1.2649999999999864,nav,far,rel
76,far_right,Right,left,3.0,6.0,13.0,40119543,left,1.0,1.5339999999999918,nav,far,rel
77,far_right,Home,right,3.0,7.0,1.0,40119543,right,1.0,1.0160000000000196,nav,far,abs
78,near_right,Home,right,3.0,8.0,3.0,40119543,right,1.0,1.0830000000000268,nav,near,abs
79,near_right,Away,left,3.0,9.0,7.0,40119543,left,1.0,0.8179999999999836,nav,near,abs
80,near_left,Left,left,3.0,10.0,10.0,40119543,left,1.0,1.099999999999966,nav,near,rel
81,far_right,Away,left,3.0,11.0,5.0,40119543,left,1.0,1.4809999999999943,nav,far,abs
82,near_left,Right,right,3.0,12.0,14.0,40119543,right,1.0,1.0509999999999309,nav,near,rel
83,near_right,Left,left,3.0,13.0,11.0,40119543,left,1.0,1.0330000000000157,nav,near,rel
84,far_left,Away,right,3.0,14.0,4.0,40119543,right,1.0,1.0990000000000464,nav,far,abs
85,far_right,Left,right,3.0,15.0,9.0,40119543,right,1.0,1.2989999999999782,nav,far,rel
22,far_left,Home,left,0.0,0.0,0.0,40321903,right,0.0,0.6670000000000016,nav,far,abs
23,far_left,Right,left,0.0,1.0,12.0,40321903,right,0.0,1.5319999999999825,nav,far,rel
24,near_right,Home,right,0.0,2.0,3.0,40321903,right,1.0,0.8160000000000025,nav,near,abs
25,near_left,Right,right,0.0,3.0,14.0,40321903,right,1.0,0.9169999999999732,nav,near,rel
26,near_left,Left,left,0.0,4.0,10.0,40321903,left,1.0,1.1670000000000016,nav,near,rel
27,near_left,Home,left,0.0,5.0,2.0,40321903,left,1.0,0.7319999999999993,nav,near,abs
28,far_left,Away,right,0.0,6.0,4.0,40321903,left,0.0,2.1999999999999886,nav,far,abs
29,near_left,Away,right,0.0,7.0,6.0,40321903,right,1.0,0.6649999999999922,nav,near,abs
30,far_right,Away,left,0.0,8.0,5.0,40321903,right,0.0,1.1659999999999968,nav,far,abs
31,far_right,Left,right,0.0,9.0,9.0,40321903,right,1.0,1.3500000000000227,nav,far,rel
32,far_left,Left,right,0.0,10.0,8.0,40321903,right,1.0,2.6999999999999886,nav,far,rel
33,near_right,Away,left,0.0,11.0,7.0,40321903,left,1.0,0.9500000000000172,nav,near,abs
34,far_right,Home,right,0.0,12.0,1.0,40321903,left,0.0,1.0159999999999911,nav,far,abs
35,far_right,Right,left,0.0,13.0,13.0,40321903,left,1.0,1.3180000000000118,nav,far,rel
36,near_right,Left,left,0.0,14.0,11.0,40321903,left,1.0,0.8490000000000179,nav,near,rel
37,near_right,Right,right,0.0,15.0,15.0,40321903,right,1.0,0.5829999999999984,nav,near,rel
38,near_right,Right,right,1.0,0.0,15.0,40321903,right,1.0,0.6670000000000016,nav,near,rel
39,near_right,Home,right,1.0,1.0,3.0,40321903,right,1.0,0.75,nav,near,abs
40,far_right,Away,left,1.0,2.0,5.0,40321903,right,0.0,1.25,nav,far,abs
41,far_right,Home,right,1.0,3.0,1.0,40321903,left,0.0,0.6510000000000105,nav,far,abs
42,near_left,Away,right,1.0,4.0,6.0,40321903,right,1.0,0.6809999999999832,nav,near,abs
43,far_right,Left,right,1.0,5.0,9.0,40321903,right,1.0,0.9159999999999968,nav,far,rel
44,far_left,Right,left,1.0,6.0,12.0,40321903,left,1.0,0.7670000000000243,nav,far,rel
45,near_right,Away,left,1.0,7.0,7.0,40321903,left,1.0,0.6989999999999839,nav,near,abs
46,far_left,Home,left,1.0,8.0,0.0,40321903,right,0.0,0.782999999999987,nav,far,abs
47,far_left,Away,right,1.0,9.0,4.0,40321903,left,0.0,0.599000000000018,nav,far,abs
