,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
48,far_right,Left,left,1.0,10.0,1.0,56499208,left,1.0,1.3430000000000175,Frisbee,Far,Relative,Right,nonflipper,1.0
49,near_left,Right,left,1.0,11.0,10.0,56499208,left,1.0,1.4099999999999966,Frisbee,Near,Relative,Left,nonflipper,1.0
50,far_left,Left,left,1.0,12.0,0.0,56499208,left,1.0,1.6910000000000025,Frisbee,Far,Relative,Left,nonflipper,1.0
51,near_left,Left,right,1.0,13.0,2.0,56499208,right,1.0,1.6579999999999868,Frisbee,Near,Relative,Left,nonflipper,1.0
52,near_right,Away,left,1.0,14.0,15.0,56499208,left,1.0,1.01400000000001,Frisbee,Near,Absolute,Right,nonflipper,1.0
53,near_left,Home,left,1.0,15.0,6.0,56499208,left,1.0,1.3120000000000118,Frisbee,Near,Absolute,Left,nonflipper,1.0
54,far_right,Left,left,2.0,0.0,1.0,56499208,left,1.0,1.2110000000000127,Frisbee,Far,Relative,Right,nonflipper,1.0
55,near_left,Left,right,2.0,1.0,2.0,56499208,right,1.0,1.309000000000026,Frisbee,Near,Relative,Left,nonflipper,1.0
56,near_right,Away,left,2.0,2.0,15.0,56499208,left,1.0,0.8950000000000387,Frisbee,Near,Absolute,Right,nonflipper,1.0
57,far_right,Right,right,2.0,3.0,9.0,56499208,right,1.0,0.8459999999999468,Frisbee,Far,Relative,Right,nonflipper,1.0
58,far_right,Away,left,2.0,4.0,13.0,56499208,left,1.0,1.7249999999999657,Frisbee,Far,Absolute,Right,nonflipper,1.0
59,near_right,Home,left,2.0,5.0,7.0,56499208,left,1.0,0.9449999999999932,Frisbee,Near,Absolute,Right,nonflipper,1.0
60,far_left,Home,right,2.0,6.0,4.0,56499208,right,1.0,2.569999999999993,Frisbee,Far,Absolute,Left,nonflipper,1.0
61,far_left,Left,left,2.0,7.0,0.0,56499208,left,1.0,1.0459999999999925,Frisbee,Far,Relative,Left,nonflipper,1.0
62,far_left,Away,right,2.0,8.0,12.0,56499208,right,1.0,1.375,Frisbee,Far,Absolute,Left,nonflipper,1.0
63,near_left,Home,left,2.0,9.0,6.0,56499208,left,1.0,1.6750000000000114,Frisbee,Near,Absolute,Left,nonflipper,1.0
64,near_right,Right,right,2.0,10.0,11.0,56499208,right,1.0,1.1610000000000014,Frisbee,Near,Relative,Right,nonflipper,1.0
65,near_left,Right,left,2.0,11.0,10.0,56499208,left,1.0,0.9119999999999776,Frisbee,Near,Relative,Left,nonflipper,1.0
66,near_left,Away,right,2.0,12.0,14.0,56499208,right,1.0,2.2549999999999955,Frisbee,Near,Absolute,Left,nonflipper,1.0
67,far_left,Right,left,2.0,13.0,8.0,56499208,left,1.0,0.9770000000000324,Frisbee,Far,Relative,Left,nonflipper,1.0
68,far_right,Home,right,2.0,14.0,5.0,56499208,right,1.0,1.3769999999999527,Frisbee,Far,Absolute,Right,nonflipper,1.0
69,near_right,Left,right,2.0,15.0,3.0,56499208,right,1.0,1.3260000000000218,Frisbee,Near,Relative,Right,nonflipper,1.0
70,far_left,Right,left,3.0,0.0,8.0,56499208,left,1.0,0.9120000000000346,Frisbee,Far,Relative,Left,nonflipper,1.0
71,near_right,Left,right,3.0,1.0,3.0,56499208,right,1.0,1.6260000000000332,Frisbee,Near,Relative,Right,nonflipper,1.0
72,near_right,Right,right,3.0,2.0,11.0,56499208,right,1.0,0.7789999999999964,Frisbee,Near,Relative,Right,nonflipper,1.0
73,near_left,Right,left,3.0,3.0,10.0,56499208,left,1.0,0.6299999999999955,Frisbee,Near,Relative,Left,nonflipper,1.0
74,far_left,Left,left,3.0,4.0,0.0,56499208,left,1.0,2.2060000000000173,Frisbee,Far,Relative,Left,nonflipper,1.0
75,far_left,Away,right,3.0,5.0,12.0,56499208,right,1.0,1.4580000000000268,Frisbee,Far,Absolute,Left,nonflipper,1.0
76,near_left,Away,right,3.0,6.0,14.0,56499208,right,1.0,1.3929999999999725,Frisbee,Near,Absolute,Left,nonflipper,1.0
77,near_right,Away,left,3.0,7.0,15.0,56499208,left,1.0,1.0949999999999704,Frisbee,Near,Absolute,Right,nonflipper,1.0
78,far_left,Home,right,3.0,8.0,4.0,56499208,right,1.0,2.8859999999999677,Frisbee,Far,Absolute,Left,nonflipper,1.0
79,far_right,Home,right,3.0,9.0,5.0,56499208,right,1.0,1.1429999999999725,Frisbee,Far,Absolute,Right,nonflipper,1.0
80,far_right,Left,left,3.0,10.0,1.0,56499208,left,1.0,0.6970000000000027,Frisbee,Far,Relative,Right,nonflipper,1.0
81,near_right,Home,left,3.0,11.0,7.0,56499208,left,1.0,1.3280000000000314,Frisbee,Near,Absolute,Right,nonflipper,1.0
82,far_right,Right,right,3.0,12.0,9.0,56499208,right,1.0,0.8610000000000468,Frisbee,Far,Relative,Right,nonflipper,1.0
83,near_left,Home,left,3.0,13.0,6.0,56499208,left,1.0,1.3280000000000314,Frisbee,Near,Absolute,Left,nonflipper,1.0
84,far_right,Away,left,3.0,14.0,13.0,56499208,left,1.0,1.1450000000000389,Frisbee,Far,Absolute,Right,nonflipper,1.0
85,near_left,Left,right,3.0,15.0,2.0,56499208,right,1.0,1.011000000000024,Frisbee,Near,Relative,Left,nonflipper,1.0
22,near_left,Away,right,0.0,0.0,14.0,56594642,right,1.0,1.2029999999999743,Frisbee,Near,Absolute,Left,flipper,1.0
23,far_right,Away,left,0.0,1.0,13.0,56594642,left,1.0,1.504000000000019,Frisbee,Far,Absolute,Right,flipper,1.0
24,near_right,Away,left,0.0,2.0,15.0,56594642,left,1.0,0.968999999999994,Frisbee,Near,Absolute,Right,flipper,1.0
25,far_left,Right,left,0.0,3.0,8.0,56594642,left,1.0,1.5710000000000264,Frisbee,Far,Relative,Left,flipper,1.0
26,near_right,Home,left,0.0,4.0,7.0,56594642,left,1.0,1.2369999999999663,Frisbee,Near,Absolute,Right,flipper,1.0
27,far_right,Right,right,0.0,5.0,9.0,56594642,right,1.0,1.0360000000000014,Frisbee,Far,Relative,Right,flipper,1.0
28,near_left,Right,left,0.0,6.0,10.0,56594642,left,1.0,0.7520000000000095,Frisbee,Near,Relative,Left,flipper,1.0
29,far_right,Home,right,0.0,7.0,5.0,56594642,right,1.0,2.089999999999975,Frisbee,Far,Absolute,Right,flipper,1.0
30,near_right,Left,right,0.0,8.0,3.0,56594642,right,1.0,1.8880000000000337,Frisbee,Near,Relative,Right,flipper,1.0
31,far_left,Away,right,0.0,9.0,12.0,56594642,right,1.0,0.7010000000000218,Frisbee,Far,Absolute,Left,flipper,1.0
32,far_left,Home,right,0.0,10.0,4.0,56594642,right,1.0,2.473000000000013,Frisbee,Far,Absolute,Left,flipper,1.0
33,far_right,Left,left,0.0,11.0,1.0,56594642,left,1.0,1.3870000000000005,Frisbee,Far,Relative,Right,flipper,1.0
34,near_right,Right,right,0.0,12.0,11.0,56594642,right,1.0,2.289999999999964,Frisbee,Near,Relative,Right,flipper,1.0
35,near_left,Home,left,0.0,13.0,6.0,56594642,left,1.0,1.9390000000000212,Frisbee,Near,Absolute,Left,flipper,1.0
36,near_left,Left,right,0.0,14.0,2.0,56594642,right,1.0,2.624000000000024,Frisbee,Near,Relative,Left,flipper,1.0
37,far_left,Left,left,0.0,15.0,0.0,56594642,left,1.0,1.1370000000000005,Frisbee,Far,Relative,Left,flipper,1.0
38,near_right,Away,left,1.0,0.0,15.0,56594642,left,1.0,1.218999999999994,Frisbee,Near,Absolute,Right,flipper,1.0
39,far_right,Home,right,1.0,1.0,5.0,56594642,right,1.0,1.3530000000000086,Frisbee,Far,Absolute,Right,flipper,1.0
40,near_right,Left,right,1.0,2.0,3.0,56594642,right,1.0,1.8040000000000305,Frisbee,Near,Relative,Right,flipper,1.0
41,near_right,Home,left,1.0,3.0,7.0,56594642,left,1.0,1.603999999999985,Frisbee,Near,Absolute,Right,flipper,1.0
42,far_left,Right,left,1.0,4.0,8.0,56594642,left,1.0,2.7069999999999936,Frisbee,Far,Relative,Left,flipper,1.0
43,near_left,Right,left,1.0,5.0,10.0,56594642,left,1.0,0.7690000000000055,Frisbee,Near,Relative,Left,flipper,1.0
44,far_right,Right,right,1.0,6.0,9.0,56594642,right,1.0,0.700999999999965,Frisbee,Far,Relative,Right,flipper,1.0
45,near_left,Left,right,1.0,7.0,2.0,56594642,right,1.0,1.0190000000000057,Frisbee,Near,Relative,Left,flipper,1.0
46,near_right,Right,right,1.0,8.0,11.0,56594642,right,1.0,1.6879999999999882,Frisbee,Near,Relative,Right,flipper,1.0
47,far_left,Home,right,1.0,9.0,4.0,56594642,right,1.0,2.3730000000000477,Frisbee,Far,Absolute,Left,flipper,1.0
48,far_right,Away,left,1.0,10.0,13.0,56594642,left,1.0,0.702000000000055,Frisbee,Far,Absolute,Right,flipper,1.0
49,far_left,Left,left,1.0,11.0,0.0,56594642,left,1.0,1.2369999999999663,Frisbee,Far,Relative,Left,flipper,1.0
50,far_right,Left,left,1.0,12.0,1.0,56594642,left,1.0,0.6849999999999454,Frisbee,Far,Relative,Right,flipper,1.0
51,near_left,Away,right,1.0,13.0,14.0,56594642,right,1.0,1.2699999999999818,Frisbee,Near,Absolute,Left,flipper,1.0
52,near_left,Home,left,1.0,14.0,6.0,56594642,left,1.0,1.1029999999999518,Frisbee,Near,Absolute,Left,flipper,1.0
53,far_left,Away,right,1.0,15.0,12.0,56594642,right,1.0,0.8349999999999227,Frisbee,Far,Absolute,Left,flipper,1.0
54,far_right,Left,left,2.0,0.0,1.0,56594642,left,1.0,0.9530000000000882,Frisbee,Far,Relative,Right,flipper,1.0
55,near_left,Left,right,2.0,1.0,2.0,56594642,right,1.0,1.0529999999999973,Frisbee,Near,Relative,Left,flipper,1.0
56,near_right,Home,left,2.0,2.0,7.0,56594642,left,1.0,1.3199999999999363,Frisbee,Near,Absolute,Right,flipper,1.0
57,near_left,Right,left,2.0,3.0,10.0,56594642,left,1.0,1.2699999999999818,Frisbee,Near,Relative,Left,flipper,1.0
58,far_right,Right,right,2.0,4.0,9.0,56594642,right,1.0,1.002999999999929,Frisbee,Far,Relative,Right,flipper,1.0
59,far_left,Left,left,2.0,5.0,0.0,56594642,left,1.0,0.9860000000001036,Frisbee,Far,Relative,Left,flipper,1.0
60,near_right,Away,left,2.0,6.0,15.0,56594642,left,1.0,0.8849999999999909,Frisbee,Near,Absolute,Right,flipper,1.0
61,far_left,Right,left,2.0,7.0,8.0,56594642,left,1.0,0.98599999999999,Frisbee,Far,Relative,Left,flipper,1.0
62,near_left,Away,right,2.0,8.0,14.0,56594642,right,1.0,0.7019999999999982,Frisbee,Near,Absolute,Left,flipper,1.0
63,near_left,Home,left,2.0,9.0,6.0,56594642,left,1.0,1.1860000000000357,Frisbee,Near,Absolute,Left,flipper,1.0
64,near_right,Right,right,2.0,10.0,11.0,56594642,right,1.0,1.1690000000000964,Frisbee,Near,Relative,Right,flipper,1.0
65,far_right,Home,right,2.0,11.0,5.0,56594642,right,1.0,1.504000000000019,Frisbee,Far,Absolute,Right,flipper,1.0
66,far_left,Away,right,2.0,12.0,12.0,56594642,right,1.0,0.7189999999999372,Frisbee,Far,Absolute,Left,flipper,1.0
67,far_right,Away,left,2.0,13.0,13.0,56594642,left,1.0,2.691000000000031,Frisbee,Far,Absolute,Right,flipper,1.0
68,far_left,Home,right,2.0,14.0,4.0,56594642,right,1.0,1.1710000000000491,Frisbee,Far,Absolute,Left,flipper,1.0
69,near_right,Left,right,2.0,15.0,3.0,56594642,right,1.0,1.0019999999999527,Frisbee,Near,Relative,Right,flipper,1.0
70,far_left,Left,left,3.0,0.0,0.0,56594642,left,1.0,1.32000000000005,Frisbee,Far,Relative,Left,flipper,1.0
71,far_right,Away,left,3.0,1.0,13.0,56594642,left,1.0,0.7179999999999609,Frisbee,Far,Absolute,Right,flipper,1.0
72,near_right,Left,right,3.0,2.0,3.0,56594642,right,1.0,1.0359999999999443,Frisbee,Near,Relative,Right,flipper,1.0
73,near_left,Left,right,3.0,3.0,2.0,56594642,right,1.0,0.6019999999999754,Frisbee,Near,Relative,Left,flipper,1.0
74,far_left,Home,right,3.0,4.0,4.0,56594642,right,1.0,0.8519999999999754,Frisbee,Far,Absolute,Left,flipper,1.0
75,near_left,Home,left,3.0,5.0,6.0,56594642,left,1.0,0.7019999999999982,Frisbee,Near,Absolute,Left,flipper,1.0
76,near_right,Home,left,3.0,6.0,7.0,56594642,left,1.0,0.5360000000000582,Frisbee,Near,Absolute,Right,flipper,1.0
77,far_right,Home,right,3.0,7.0,5.0,56594642,right,1.0,1.0370000000000346,Frisbee,Far,Absolute,Right,flipper,1.0
78,near_left,Right,left,3.0,8.0,10.0,56594642,left,1.0,0.9690000000000508,Frisbee,Near,Relative,Left,flipper,1.0
79,far_right,Right,right,3.0,9.0,9.0,56594642,right,1.0,2.120999999999981,Frisbee,Far,Relative,Right,flipper,1.0
80,far_left,Right,left,3.0,10.0,8.0,56594642,left,1.0,2.4389999999999645,Frisbee,Far,Relative,Left,flipper,1.0
81,near_left,Away,right,3.0,11.0,14.0,56594642,right,1.0,1.3369999999999889,Frisbee,Near,Absolute,Left,flipper,1.0
82,near_right,Right,right,3.0,12.0,11.0,56594642,right,1.0,1.0869999999999889,Frisbee,Near,Relative,Right,flipper,1.0
83,far_left,Away,right,3.0,13.0,12.0,56594642,right,1.0,1.304000000000087,Frisbee,Far,Absolute,Left,flipper,1.0
84,near_right,Away,left,3.0,14.0,15.0,56594642,left,1.0,0.9189999999999828,Frisbee,Near,Absolute,Right,flipper,1.0
85,far_right,Left,left,3.0,15.0,1.0,56594642,left,1.0,0.8849999999999909,Frisbee,Far,Relative,Right,flipper,1.0
22,near_right,Home,left,0.0,0.0,7.0,58799837,left,1.0,0.8329999999999984,Frisbee,Near,Absolute,Right,flipper,1.0
23,far_right,Home,right,0.0,1.0,5.0,58799837,right,1.0,0.9499999999999886,Frisbee,Far,Absolute,Right,flipper,1.0
24,near_left,Left,right,0.0,2.0,2.0,58799837,right,1.0,1.4339999999999975,Frisbee,Near,Relative,Left,flipper,1.0
25,near_right,Away,left,0.0,3.0,15.0,58799837,left,1.0,0.9000000000000057,Frisbee,Near,Absolute,Right,flipper,1.0
26,near_left,Away,right,0.0,4.0,14.0,58799837,right,1.0,0.9509999999999934,Frisbee,Near,Absolute,Left,flipper,1.0
27,near_left,Home,left,0.0,5.0,6.0,58799837,left,1.0,1.1500000000000057,Frisbee,Near,Absolute,Left,flipper,1.0
28,far_right,Left,left,0.0,6.0,1.0,58799837,left,1.0,0.9819999999999992,Frisbee,Far,Relative,Right,flipper,1.0
29,far_right,Away,left,0.0,7.0,13.0,58799837,left,1.0,0.8179999999999836,Frisbee,Far,Absolute,Right,flipper,1.0
30,far_right,Right,right,0.0,8.0,9.0,58799837,right,1.0,0.8170000000000073,Frisbee,Far,Relative,Right,flipper,1.0
31,far_left,Right,left,0.0,9.0,8.0,58799837,left,1.0,0.8999999999999773,Frisbee,Far,Relative,Left,flipper,1.0
32,near_right,Right,right,0.0,10.0,11.0,58799837,right,1.0,1.0010000000000048,Frisbee,Near,Relative,Right,flipper,1.0
33,far_left,Left,left,0.0,11.0,0.0,58799837,left,1.0,1.0829999999999984,Frisbee,Far,Relative,Left,flipper,1.0
34,far_left,Home,right,0.0,12.0,4.0,58799837,right,1.0,1.016999999999996,Frisbee,Far,Absolute,Left,flipper,1.0
35,far_left,Away,right,0.0,13.0,12.0,58799837,right,1.0,1.4329999999999927,Frisbee,Far,Absolute,Left,flipper,1.0
36,near_left,Right,left,0.0,14.0,10.0,58799837,left,1.0,1.1680000000000064,Frisbee,Near,Relative,Left,flipper,1.0
37,near_right,Left,right,0.0,15.0,3.0,58799837,right,1.0,1.3000000000000114,Frisbee,Near,Relative,Right,flipper,1.0
38,far_left,Left,left,1.0,0.0,0.0,58799837,left,1.0,1.1169999999999902,Frisbee,Far,Relative,Left,flipper,1.0
39,far_left,Right,left,1.0,1.0,8.0,58799837,left,1.0,1.4990000000000236,Frisbee,Far,Relative,Left,flipper,1.0
40,far_right,Home,right,1.0,2.0,5.0,58799837,right,1.0,0.8499999999999943,Frisbee,Far,Absolute,Right,flipper,1.0
41,near_left,Right,left,1.0,3.0,10.0,58799837,left,1.0,0.9509999999999934,Frisbee,Near,Relative,Left,flipper,1.0
42,near_right,Away,left,1.0,4.0,15.0,58799837,left,1.0,1.134999999999991,Frisbee,Near,Absolute,Right,flipper,1.0
43,far_right,Away,left,1.0,5.0,13.0,58799837,left,1.0,0.8010000000000161,Frisbee,Far,Absolute,Right,flipper,1.0
44,near_right,Home,left,1.0,6.0,7.0,58799837,left,1.0,1.0159999999999911,Frisbee,Near,Absolute,Right,flipper,1.0
45,far_right,Right,right,1.0,7.0,9.0,58799837,right,1.0,0.7840000000000202,Frisbee,Far,Relative,Right,flipper,1.0
46,near_left,Home,left,1.0,8.0,6.0,58799837,left,1.0,1.1680000000000064,Frisbee,Near,Absolute,Left,flipper,1.0
47,far_right,Left,left,1.0,9.0,1.0,58799837,left,1.0,0.782999999999987,Frisbee,Far,Relative,Right,flipper,1.0
48,near_left,Away,right,1.0,10.0,14.0,58799837,right,1.0,1.016999999999996,Frisbee,Near,Absolute,Left,flipper,1.0
49,near_left,Left,right,1.0,11.0,2.0,58799837,right,1.0,0.5660000000000025,Frisbee,Near,Relative,Left,flipper,1.0
50,far_left,Away,right,1.0,12.0,12.0,58799837,right,1.0,1.0480000000000018,Frisbee,Far,Absolute,Left,flipper,1.0
51,far_left,Home,right,1.0,13.0,4.0,58799837,right,1.0,0.8669999999999902,Frisbee,Far,Absolute,Left,flipper,1.0
52,near_right,Left,right,1.0,14.0,3.0,58799837,right,1.0,0.7339999999999804,Frisbee,Near,Relative,Right,flipper,1.0
53,near_right,Right,right,1.0,15.0,11.0,58799837,right,1.0,1.0840000000000032,Frisbee,Near,Relative,Right,flipper,1.0
54,near_right,Home,left,2.0,0.0,7.0,58799837,left,1.0,1.2160000000000082,Frisbee,Near,Absolute,Right,flipper,1.0
55,far_right,Right,right,2.0,1.0,9.0,58799837,right,1.0,0.782999999999987,Frisbee,Far,Relative,Right,flipper,1.0
56,near_right,Right,right,2.0,2.0,11.0,58799837,right,1.0,0.717000000000013,Frisbee,Near,Relative,Right,flipper,1.0
57,far_left,Home,right,2.0,3.0,4.0,58799837,right,1.0,0.75,Frisbee,Far,Absolute,Left,flipper,1.0
58,near_left,Home,left,2.0,4.0,6.0,58799837,left,1.0,1.1520000000000152,Frisbee,Near,Absolute,Left,flipper,1.0
59,far_right,Home,right,2.0,5.0,5.0,58799837,right,1.0,1.0670000000000073,Frisbee,Far,Absolute,Right,flipper,1.0
60,near_left,Left,right,2.0,6.0,2.0,58799837,right,1.0,0.8990000000000009,Frisbee,Near,Relative,Left,flipper,1.0
61,near_right,Away,left,2.0,7.0,15.0,58799837,left,1.0,0.6330000000000382,Frisbee,Near,Absolute,Right,flipper,1.0
62,far_left,Left,left,2.0,8.0,0.0,58799837,left,1.0,1.2830000000000157,Frisbee,Far,Relative,Left,flipper,1.0
63,far_right,Away,left,2.0,9.0,13.0,58799837,left,1.0,1.1809999999999832,Frisbee,Far,Absolute,Right,flipper,1.0
64,near_right,Left,right,2.0,10.0,3.0,58799837,right,1.0,0.9339999999999692,Frisbee,Near,Relative,Right,flipper,1.0
65,far_left,Right,left,2.0,11.0,8.0,58799837,left,1.0,0.9680000000000176,Frisbee,Far,Relative,Left,flipper,1.0
66,far_left,Away,right,2.0,12.0,12.0,58799837,right,1.0,0.9320000000000164,Frisbee,Far,Absolute,Left,flipper,1.0
67,near_left,Away,right,2.0,13.0,14.0,58799837,right,1.0,1.3009999999999875,Frisbee,Near,Absolute,Left,flipper,1.0
68,near_left,Right,left,2.0,14.0,10.0,58799837,left,1.0,0.7669999999999959,Frisbee,Near,Relative,Left,flipper,1.0
69,far_right,Left,left,2.0,15.0,1.0,58799837,left,1.0,0.8669999999999618,Frisbee,Far,Relative,Right,flipper,1.0
70,far_left,Away,right,3.0,0.0,12.0,58799837,right,1.0,0.9010000000000103,Frisbee,Far,Absolute,Left,flipper,1.0
71,far_left,Left,left,3.0,1.0,0.0,58799837,left,1.0,0.7839999999999918,Frisbee,Far,Relative,Left,flipper,1.0
72,near_right,Home,left,3.0,2.0,7.0,58799837,left,1.0,1.1829999999999927,Frisbee,Near,Absolute,Right,flipper,1.0
73,far_right,Left,left,3.0,3.0,1.0,58799837,left,1.0,0.7330000000000041,Frisbee,Far,Relative,Right,flipper,1.0
74,near_right,Right,right,3.0,4.0,11.0,58799837,right,1.0,0.7330000000000041,Frisbee,Near,Relative,Right,flipper,1.0
75,far_left,Right,left,3.0,5.0,8.0,58799837,left,1.0,1.1829999999999927,Frisbee,Far,Relative,Left,flipper,1.0
76,far_right,Right,right,3.0,6.0,9.0,58799837,right,1.0,0.66700000000003,Frisbee,Far,Relative,Right,flipper,1.0
77,near_left,Left,right,3.0,7.0,2.0,58799837,right,1.0,0.5840000000000032,Frisbee,Near,Relative,Left,flipper,1.0
78,near_left,Away,right,3.0,8.0,14.0,58799837,right,1.0,0.9490000000000124,Frisbee,Near,Absolute,Left,flipper,1.0
79,far_left,Home,right,3.0,9.0,4.0,58799837,right,1.0,1.016999999999996,Frisbee,Far,Absolute,Left,flipper,1.0
80,near_left,Right,left,3.0,10.0,10.0,58799837,left,1.0,0.8849999999999909,Frisbee,Near,Relative,Left,flipper,1.0
81,near_right,Away,left,3.0,11.0,15.0,58799837,left,1.0,0.8000000000000114,Frisbee,Near,Absolute,Right,flipper,1.0
82,far_right,Away,left,3.0,12.0,13.0,58799837,left,1.0,0.6339999999999577,Frisbee,Far,Absolute,Right,flipper,1.0
83,near_left,Home,left,3.0,13.0,6.0,58799837,left,1.0,1.7160000000000082,Frisbee,Near,Absolute,Left,flipper,1.0
84,near_right,Left,right,3.0,14.0,3.0,58799837,right,1.0,1.233000000000004,Frisbee,Near,Relative,Right,flipper,1.0
85,far_right,Home,right,3.0,15.0,5.0,58799837,right,1.0,1.2489999999999668,Frisbee,Far,Absolute,Right,flipper,1.0
22,near_right,Home,left,0.0,0.0,7.0,58839785,left,1.0,1.2839999999999918,Frisbee,Near,Absolute,Right,nonflipper,1.0
23,far_right,Right,right,0.0,1.0,9.0,58839785,right,1.0,0.7909999999999968,Frisbee,Far,Relative,Right,nonflipper,1.0
24,far_right,Away,left,0.0,2.0,13.0,58839785,left,1.0,0.4170000000000016,Frisbee,Far,Absolute,Right,nonflipper,1.0
25,near_right,Away,left,0.0,3.0,15.0,58839785,left,1.0,0.5039999999999907,Frisbee,Near,Absolute,Right,nonflipper,1.0
26,far_left,Right,left,0.0,4.0,8.0,58839785,left,1.0,0.4879999999999996,Frisbee,Far,Relative,Left,nonflipper,1.0
27,near_left,Home,left,0.0,5.0,6.0,58839785,left,1.0,2.1160000000000143,Frisbee,Near,Absolute,Left,nonflipper,1.0
28,far_left,Left,left,0.0,6.0,0.0,58839785,left,1.0,1.0349999999999966,Frisbee,Far,Relative,Left,nonflipper,1.0
29,far_right,Home,right,0.0,7.0,5.0,58839785,right,1.0,0.6830000000000211,Frisbee,Far,Absolute,Right,nonflipper,1.0
30,near_right,Right,right,0.0,8.0,11.0,58839785,right,1.0,1.198999999999984,Frisbee,Near,Relative,Right,nonflipper,1.0
31,far_left,Away,right,0.0,9.0,12.0,58839785,right,1.0,1.116000000000014,Frisbee,Far,Absolute,Left,nonflipper,1.0
32,near_left,Left,right,0.0,10.0,2.0,58839785,right,1.0,1.032999999999987,Frisbee,Near,Relative,Left,nonflipper,1.0
33,far_left,Home,right,0.0,11.0,4.0,58839785,right,1.0,0.9840000000000088,Frisbee,Far,Absolute,Left,nonflipper,1.0
34,far_right,Left,left,0.0,12.0,1.0,58839785,left,1.0,0.9660000000000082,Frisbee,Far,Relative,Right,nonflipper,1.0
35,near_right,Left,right,0.0,13.0,3.0,58839785,right,1.0,0.8670000000000186,Frisbee,Near,Relative,Right,nonflipper,1.0
36,near_left,Right,left,0.0,14.0,10.0,58839785,left,1.0,0.9659999999999798,Frisbee,Near,Relative,Left,nonflipper,1.0
37,near_left,Away,right,0.0,15.0,14.0,58839785,right,1.0,1.0820000000000218,Frisbee,Near,Absolute,Left,nonflipper,1.0
38,far_right,Home,right,1.0,0.0,5.0,58839785,right,1.0,1.7659999999999911,Frisbee,Far,Absolute,Right,nonflipper,1.0
39,near_left,Right,left,1.0,1.0,10.0,58839785,left,1.0,0.7489999999999952,Frisbee,Near,Relative,Left,nonflipper,1.0
40,far_right,Right,right,1.0,2.0,9.0,58839785,right,1.0,1.6170000000000186,Frisbee,Far,Relative,Right,nonflipper,1.0
41,near_right,Home,left,1.0,3.0,7.0,58839785,left,1.0,1.7990000000000066,Frisbee,Near,Absolute,Right,nonflipper,1.0
42,far_right,Away,left,1.0,4.0,13.0,58839785,left,1.0,1.0829999999999984,Frisbee,Far,Absolute,Right,nonflipper,1.0
43,near_left,Left,right,1.0,5.0,2.0,58839785,right,1.0,1.1500000000000057,Frisbee,Near,Relative,Left,nonflipper,1.0
44,far_left,Left,left,1.0,6.0,0.0,58839785,left,1.0,1.4170000000000016,Frisbee,Far,Relative,Left,nonflipper,1.0
45,near_right,Away,left,1.0,7.0,15.0,58839785,left,1.0,1.9170000000000016,Frisbee,Near,Absolute,Right,nonflipper,1.0
