,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
31,far_left,Left,right,0.0,9.0,8.0,80113241,right,1.0,1.7829999999999586,Navigation,Far,Relative
32,far_left,Home,left,0.0,10.0,0.0,80113241,left,1.0,1.2000000000000457,Navigation,Far,Absolute
33,near_left,Home,left,0.0,11.0,2.0,80113241,left,1.0,0.9499999999999886,Navigation,Near,Absolute
34,near_left,Left,left,0.0,12.0,10.0,80113241,left,1.0,1.5330000000000157,Navigation,Near,Relative
35,far_right,Home,right,0.0,13.0,1.0,80113241,right,1.0,1.1999999999999886,Navigation,Far,Absolute
36,near_right,Home,right,0.0,14.0,3.0,80113241,right,1.0,0.8009999999999877,Navigation,Near,Absolute
37,far_left,Away,right,0.0,15.0,4.0,80113241,right,1.0,2.300000000000012,Navigation,Far,Absolute
38,near_right,Left,left,1.0,0.0,11.0,80113241,left,1.0,1.4669999999999843,Navigation,Near,Relative
39,far_right,Home,right,1.0,1.0,1.0,80113241,right,1.0,0.8330000000000268,Navigation,Far,Absolute
40,far_left,Home,left,1.0,2.0,0.0,80113241,left,1.0,1.0339999999999918,Navigation,Far,Absolute
41,far_right,Away,left,1.0,3.0,5.0,80113241,left,1.0,1.766999999999996,Navigation,Far,Absolute
42,far_left,Away,right,1.0,4.0,4.0,80113241,right,1.0,1.183999999999969,Navigation,Far,Absolute
43,far_right,Left,right,1.0,5.0,9.0,80113241,right,1.0,3.3660000000000423,Navigation,Far,Relative
44,near_right,Home,right,1.0,6.0,3.0,80113241,right,1.0,0.8330000000000268,Navigation,Near,Absolute
45,far_left,Left,right,1.0,7.0,8.0,80113241,right,1.0,1.4499999999999886,Navigation,Far,Relative
46,far_left,Right,left,1.0,8.0,12.0,80113241,left,1.0,2.3840000000000146,Navigation,Far,Relative
47,near_left,Home,left,1.0,9.0,2.0,80113241,left,1.0,1.3169999999999504,Navigation,Near,Absolute
48,near_left,Left,left,1.0,10.0,10.0,80113241,left,1.0,1.1330000000000382,Navigation,Near,Relative
49,near_right,Right,right,1.0,11.0,15.0,80113241,right,1.0,1.3999999999999773,Navigation,Near,Relative
50,near_left,Right,right,1.0,12.0,14.0,80113241,right,1.0,1.516999999999996,Navigation,Near,Relative
51,near_left,Away,right,1.0,13.0,6.0,80113241,right,1.0,1.4329999999999927,Navigation,Near,Absolute
52,far_right,Right,left,1.0,14.0,13.0,80113241,left,1.0,1.683999999999969,Navigation,Far,Relative
53,near_right,Away,left,1.0,15.0,7.0,80113241,left,1.0,1.3670000000000186,Navigation,Near,Absolute
54,far_left,Right,left,2.0,0.0,12.0,80113241,left,1.0,2.6999999999999886,Navigation,Far,Relative
55,near_left,Left,left,2.0,1.0,10.0,80113241,left,1.0,3.550999999999988,Navigation,Near,Relative
56,far_right,Right,left,2.0,2.0,13.0,80113241,left,1.0,2.8829999999999814,Navigation,Far,Relative
57,far_right,Away,left,2.0,3.0,5.0,80113241,left,1.0,1.1340000000000146,Navigation,Far,Absolute
58,near_left,Right,right,2.0,4.0,14.0,80113241,right,1.0,1.8829999999999811,Navigation,Near,Relative
59,far_right,Home,right,2.0,5.0,1.0,80113241,right,1.0,0.9670000000000414,Navigation,Far,Absolute
60,near_right,Right,right,2.0,6.0,15.0,80113241,right,1.0,0.9170000000000301,Navigation,Near,Relative
61,near_right,Left,left,2.0,7.0,11.0,80113241,left,1.0,1.25,Navigation,Near,Relative
62,near_right,Away,left,2.0,8.0,7.0,80113241,left,1.0,1.516999999999996,Navigation,Near,Absolute
63,far_left,Home,left,2.0,9.0,0.0,80113241,left,1.0,1.0330000000000157,Navigation,Far,Absolute
64,near_left,Away,right,2.0,10.0,6.0,80113241,right,1.0,1.4499999999999886,Navigation,Near,Absolute
65,far_right,Left,right,2.0,11.0,9.0,80113241,right,1.0,2.4680000000000177,Navigation,Far,Relative
66,far_left,Left,right,2.0,12.0,8.0,80113241,right,1.0,2.8170000000000077,Navigation,Far,Relative
67,near_left,Home,left,2.0,13.0,2.0,80113241,left,1.0,2.5,Navigation,Near,Absolute
68,near_right,Home,right,2.0,14.0,3.0,80113241,right,1.0,0.7169999999999845,Navigation,Near,Absolute
69,far_left,Away,right,2.0,15.0,4.0,80113241,right,1.0,1.33299999999997,Navigation,Far,Absolute
70,far_right,Right,left,3.0,0.0,13.0,80113241,left,1.0,1.6999999999999886,Navigation,Far,Relative
71,near_right,Home,right,3.0,1.0,3.0,80113241,right,1.0,1.1000000000000227,Navigation,Near,Absolute
72,far_right,Away,left,3.0,2.0,5.0,80113241,left,1.0,1.0669999999999504,Navigation,Far,Absolute
73,near_left,Away,right,3.0,3.0,6.0,80113241,right,1.0,1.1000000000000227,Navigation,Near,Absolute
74,near_right,Left,left,3.0,4.0,11.0,80113241,left,1.0,1.0989999999999895,Navigation,Near,Relative
75,far_right,Left,right,3.0,5.0,9.0,80113241,right,1.0,2.8829999999999814,Navigation,Far,Relative
76,near_left,Left,left,3.0,6.0,10.0,80113241,left,1.0,1.5159999999999627,Navigation,Near,Relative
77,near_right,Away,left,3.0,7.0,7.0,80113241,left,1.0,0.8500000000000227,Navigation,Near,Absolute
78,far_left,Left,right,3.0,8.0,8.0,80113241,right,1.0,1.7329999999999472,Navigation,Far,Relative
79,near_left,Right,right,3.0,9.0,14.0,80113241,right,1.0,1.5,Navigation,Near,Relative
80,far_left,Right,left,3.0,10.0,12.0,80113241,left,1.0,1.6340000000000146,Navigation,Far,Relative
81,near_right,Right,right,3.0,11.0,15.0,80113241,right,1.0,1.0,Navigation,Near,Relative
82,far_left,Away,right,3.0,12.0,4.0,80113241,right,1.0,1.1329999999999243,Navigation,Far,Absolute
83,far_left,Home,left,3.0,13.0,0.0,80113241,left,1.0,2.133000000000038,Navigation,Far,Absolute
84,far_right,Home,right,3.0,14.0,1.0,80113241,right,1.0,0.7169999999999845,Navigation,Far,Absolute
85,near_left,Home,left,3.0,15.0,2.0,80113241,left,1.0,0.7169999999999845,Navigation,Near,Absolute
22,far_right,Right,left,0.0,0.0,13.0,81058337,left,1.0,0.7350000000000136,Navigation,Far,Relative
23,near_left,Home,left,0.0,1.0,2.0,81058337,left,1.0,0.5180000000000007,Navigation,Near,Absolute
24,near_left,Away,right,0.0,2.0,6.0,81058337,right,1.0,0.6340000000000146,Navigation,Near,Absolute
25,near_right,Away,left,0.0,3.0,7.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute
26,near_left,Right,right,0.0,4.0,14.0,81058337,right,1.0,0.5,Navigation,Near,Relative
27,near_right,Left,left,0.0,5.0,11.0,81058337,left,1.0,0.5520000000000209,Navigation,Near,Relative
28,far_right,Left,right,0.0,6.0,9.0,81058337,right,1.0,0.5989999999999895,Navigation,Far,Relative
29,near_left,Left,left,0.0,7.0,10.0,81058337,left,1.0,0.5500000000000114,Navigation,Near,Relative
30,far_right,Home,right,0.0,8.0,1.0,81058337,right,1.0,0.5,Navigation,Far,Absolute
31,near_right,Right,right,0.0,9.0,15.0,81058337,right,1.0,0.4000000000000057,Navigation,Near,Relative
32,near_right,Home,right,0.0,10.0,3.0,81058337,right,1.0,0.5169999999999959,Navigation,Near,Absolute
33,far_right,Away,left,0.0,11.0,5.0,81058337,left,1.0,0.6840000000000259,Navigation,Far,Absolute
34,far_left,Away,right,0.0,12.0,4.0,81058337,right,1.0,0.6649999999999922,Navigation,Far,Absolute
35,far_left,Left,right,0.0,13.0,8.0,81058337,left,0.0,0.532999999999987,Navigation,Far,Relative
36,far_left,Home,left,0.0,14.0,0.0,81058337,left,1.0,0.6009999999999991,Navigation,Far,Absolute
37,far_left,Right,left,0.0,15.0,12.0,81058337,left,1.0,0.6340000000000146,Navigation,Far,Relative
38,far_right,Right,left,1.0,0.0,13.0,81058337,left,1.0,1.4170000000000016,Navigation,Far,Relative
39,far_right,Home,right,1.0,1.0,1.0,81058337,right,1.0,0.5679999999999836,Navigation,Far,Absolute
40,near_left,Home,left,1.0,2.0,2.0,81058337,left,1.0,0.5340000000000202,Navigation,Near,Absolute
41,near_left,Away,right,1.0,3.0,6.0,81058337,right,1.0,0.6500000000000057,Navigation,Near,Absolute
42,near_right,Home,right,1.0,4.0,3.0,81058337,right,1.0,0.5169999999999959,Navigation,Near,Absolute
43,near_right,Left,left,1.0,5.0,11.0,81058337,left,1.0,0.5019999999999811,Navigation,Near,Relative
44,near_left,Left,left,1.0,6.0,10.0,81058337,left,1.0,0.4660000000000082,Navigation,Near,Relative
45,far_left,Right,left,1.0,7.0,12.0,81058337,left,1.0,0.6350000000000193,Navigation,Far,Relative
46,far_left,Away,right,1.0,8.0,4.0,81058337,right,1.0,0.6330000000000098,Navigation,Far,Absolute
47,near_right,Right,right,1.0,9.0,15.0,81058337,right,1.0,0.4679999999999893,Navigation,Near,Relative
48,far_right,Away,left,1.0,10.0,5.0,81058337,left,1.0,0.6850000000000023,Navigation,Far,Absolute
49,far_left,Left,right,1.0,11.0,8.0,81058337,left,0.0,0.6170000000000186,Navigation,Far,Relative
50,far_left,Home,left,1.0,12.0,0.0,81058337,left,1.0,0.5169999999999959,Navigation,Far,Absolute
51,far_right,Left,right,1.0,13.0,9.0,81058337,right,1.0,0.7849999999999966,Navigation,Far,Relative
52,near_left,Right,right,1.0,14.0,14.0,81058337,right,1.0,0.5,Navigation,Near,Relative
53,near_right,Away,left,1.0,15.0,7.0,81058337,left,1.0,0.650999999999982,Navigation,Near,Absolute
54,far_right,Away,left,2.0,0.0,5.0,81058337,left,1.0,0.4509999999999934,Navigation,Far,Absolute
55,near_right,Away,left,2.0,1.0,7.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute
56,far_left,Right,left,2.0,2.0,12.0,81058337,left,1.0,1.1679999999999782,Navigation,Far,Relative
57,far_left,Left,right,2.0,3.0,8.0,81058337,right,1.0,0.5840000000000032,Navigation,Far,Relative
58,far_left,Away,right,2.0,4.0,4.0,81058337,right,1.0,0.45000000000001705,Navigation,Far,Absolute
59,near_left,Right,right,2.0,5.0,14.0,81058337,right,1.0,0.3830000000000098,Navigation,Near,Relative
60,near_right,Right,right,2.0,6.0,15.0,81058337,right,1.0,0.5349999999999966,Navigation,Near,Relative
61,far_left,Home,left,2.0,7.0,0.0,81058337,left,1.0,0.6669999999999732,Navigation,Far,Absolute
62,far_right,Left,right,2.0,8.0,9.0,81058337,right,1.0,0.6500000000000057,Navigation,Far,Relative
63,far_right,Home,right,2.0,9.0,1.0,81058337,right,1.0,0.5670000000000073,Navigation,Far,Absolute
64,near_left,Away,right,2.0,10.0,6.0,81058337,right,1.0,0.6670000000000016,Navigation,Near,Absolute
65,near_right,Left,left,2.0,11.0,11.0,81058337,left,1.0,0.6339999999999861,Navigation,Near,Relative
66,near_left,Home,left,2.0,12.0,2.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute
67,near_right,Home,right,2.0,13.0,3.0,81058337,right,1.0,0.5989999999999895,Navigation,Near,Absolute
68,far_right,Right,left,2.0,14.0,13.0,81058337,left,1.0,0.6999999999999886,Navigation,Far,Relative
69,near_left,Left,left,2.0,15.0,10.0,81058337,left,1.0,0.6859999999999786,Navigation,Near,Relative
70,near_left,Home,left,3.0,0.0,2.0,81058337,left,1.0,0.5160000000000196,Navigation,Near,Absolute
71,far_right,Home,right,3.0,1.0,1.0,81058337,right,1.0,0.5500000000000114,Navigation,Far,Absolute
72,far_right,Left,right,3.0,2.0,9.0,81058337,right,1.0,0.6840000000000259,Navigation,Far,Relative
73,far_right,Right,left,3.0,3.0,13.0,81058337,left,1.0,0.5849999999999795,Navigation,Far,Relative
74,near_left,Away,right,3.0,4.0,6.0,81058337,right,1.0,0.6849999999999454,Navigation,Near,Absolute
75,near_right,Away,left,3.0,5.0,7.0,81058337,left,1.0,0.6510000000000105,Navigation,Near,Absolute
76,far_left,Left,right,3.0,6.0,8.0,81058337,left,0.0,0.6679999999999495,Navigation,Far,Relative
77,far_left,Home,left,3.0,7.0,0.0,81058337,left,1.0,0.6850000000000023,Navigation,Far,Absolute
78,near_right,Right,right,3.0,8.0,15.0,81058337,right,1.0,0.45099999999996504,Navigation,Near,Relative
79,far_right,Away,left,3.0,9.0,5.0,81058337,left,1.0,0.8340000000000032,Navigation,Far,Absolute
80,near_left,Left,left,3.0,10.0,10.0,81058337,left,1.0,0.5999999999999659,Navigation,Near,Relative
81,near_right,Home,right,3.0,11.0,3.0,81058337,right,1.0,0.5999999999999659,Navigation,Near,Absolute
82,near_left,Right,right,3.0,12.0,14.0,81058337,right,1.0,0.9669999999999844,Navigation,Near,Relative
83,far_left,Away,right,3.0,13.0,4.0,81058337,right,1.0,0.6499999999999773,Navigation,Far,Absolute
84,near_right,Left,left,3.0,14.0,11.0,81058337,left,1.0,0.5520000000000209,Navigation,Near,Relative
85,far_left,Right,left,3.0,15.0,12.0,81058337,left,1.0,0.7010000000000218,Navigation,Far,Relative
22,near_right,Home,right,0.0,0.0,3.0,82427599,right,1.0,0.6659999999999968,Navigation,Near,Absolute
23,near_left,Left,left,0.0,1.0,10.0,82427599,left,1.0,0.7999999999999828,Navigation,Near,Relative
24,far_left,Home,left,0.0,2.0,0.0,82427599,left,1.0,1.9339999999999973,Navigation,Far,Absolute
25,near_right,Away,left,0.0,3.0,7.0,82427599,left,1.0,1.198999999999984,Navigation,Near,Absolute
26,far_right,Away,left,0.0,4.0,5.0,82427599,left,1.0,1.4840000000000089,Navigation,Far,Absolute
27,far_right,Home,right,0.0,5.0,1.0,82427599,right,1.0,0.6330000000000098,Navigation,Far,Absolute
28,far_right,Right,left,0.0,6.0,13.0,82427599,left,1.0,2.569000000000017,Navigation,Far,Relative
29,far_left,Away,right,0.0,7.0,4.0,82427599,right,1.0,1.6330000000000098,Navigation,Far,Absolute
30,near_left,Home,left,0.0,8.0,2.0,82427599,left,1.0,0.6829999999999927,Navigation,Near,Absolute
31,near_right,Right,right,0.0,9.0,15.0,82427599,right,1.0,0.5500000000000114,Navigation,Near,Relative
32,far_left,Right,left,0.0,10.0,12.0,82427599,left,1.0,1.4329999999999927,Navigation,Far,Relative
33,near_left,Right,right,0.0,11.0,14.0,82427599,right,1.0,0.7999999999999828,Navigation,Near,Relative
34,near_right,Left,left,0.0,12.0,11.0,82427599,left,1.0,0.717000000000013,Navigation,Near,Relative
35,far_right,Left,right,0.0,13.0,9.0,82427599,right,1.0,1.1999999999999886,Navigation,Far,Relative
36,far_left,Left,right,0.0,14.0,8.0,82427599,right,1.0,1.1330000000000098,Navigation,Far,Relative
37,near_left,Away,right,0.0,15.0,6.0,82427599,right,1.0,1.016999999999996,Navigation,Near,Absolute
38,far_right,Away,left,1.0,0.0,5.0,82427599,left,1.0,1.7160000000000082,Navigation,Far,Absolute
39,far_right,Left,right,1.0,1.0,9.0,82427599,right,1.0,1.5159999999999911,Navigation,Far,Relative
40,far_left,Home,left,1.0,2.0,0.0,82427599,left,1.0,1.25,Navigation,Far,Absolute
41,near_left,Away,right,1.0,3.0,6.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Absolute
42,near_right,Away,left,1.0,4.0,7.0,82427599,left,1.0,0.6990000000000123,Navigation,Near,Absolute
43,near_right,Right,right,1.0,5.0,15.0,82427599,right,1.0,0.6839999999999691,Navigation,Near,Relative
44,near_right,Home,right,1.0,6.0,3.0,82427599,right,1.0,0.7830000000000155,Navigation,Near,Absolute
45,near_left,Home,left,1.0,7.0,2.0,82427599,left,1.0,0.7319999999999709,Navigation,Near,Absolute
46,far_right,Home,right,1.0,8.0,1.0,82427599,left,0.0,0.9329999999999928,Navigation,Far,Absolute
47,far_left,Away,right,1.0,9.0,4.0,82427599,right,1.0,1.3670000000000186,Navigation,Far,Absolute
48,far_left,Left,right,1.0,10.0,8.0,82427599,right,1.0,1.4670000000000414,Navigation,Far,Relative
49,near_right,Left,left,1.0,11.0,11.0,82427599,left,1.0,0.8000000000000114,Navigation,Near,Relative
50,far_left,Right,left,1.0,12.0,12.0,82427599,left,1.0,1.1829999999999927,Navigation,Far,Relative
51,near_left,Left,left,1.0,13.0,10.0,82427599,left,1.0,0.5820000000000505,Navigation,Near,Relative
52,far_right,Right,left,1.0,14.0,13.0,82427599,left,1.0,1.5160000000000196,Navigation,Far,Relative
53,near_left,Right,right,1.0,15.0,14.0,82427599,right,1.0,0.6170000000000186,Navigation,Near,Relative
54,far_left,Away,right,2.0,0.0,4.0,82427599,right,1.0,1.9000000000000343,Navigation,Far,Absolute
55,near_right,Left,left,2.0,1.0,11.0,82427599,left,1.0,0.7170000000000414,Navigation,Near,Relative
56,near_right,Away,left,2.0,2.0,7.0,82427599,left,1.0,0.7659999999999627,Navigation,Near,Absolute
57,near_left,Home,left,2.0,3.0,2.0,82427599,left,1.0,0.75,Navigation,Near,Absolute
58,near_right,Right,right,2.0,4.0,15.0,82427599,right,1.0,0.4329999999999927,Navigation,Near,Relative
59,far_right,Left,right,2.0,5.0,9.0,82427599,left,0.0,0.6169999999999618,Navigation,Far,Relative
60,far_right,Away,left,2.0,6.0,5.0,82427599,left,1.0,1.4329999999999927,Navigation,Far,Absolute
61,far_left,Right,left,2.0,7.0,12.0,82427599,left,1.0,1.4499999999999886,Navigation,Far,Relative
62,near_left,Right,right,2.0,8.0,14.0,82427599,right,1.0,0.7330000000000041,Navigation,Near,Relative
63,near_left,Away,right,2.0,9.0,6.0,82427599,right,1.0,0.9489999999999554,Navigation,Near,Absolute
64,near_right,Home,right,2.0,10.0,3.0,82427599,right,1.0,0.75,Navigation,Near,Absolute
65,far_left,Left,right,2.0,11.0,8.0,82427599,right,1.0,1.2660000000000196,Navigation,Far,Relative
66,far_right,Home,right,2.0,12.0,1.0,82427599,right,1.0,1.0499999999999543,Navigation,Far,Absolute
67,near_left,Left,left,2.0,13.0,10.0,82427599,left,1.0,0.5830000000000268,Navigation,Near,Relative
68,far_right,Right,left,2.0,14.0,13.0,82427599,left,1.0,0.9010000000000103,Navigation,Far,Relative
69,far_left,Home,left,2.0,15.0,0.0,82427599,left,1.0,1.0,Navigation,Far,Absolute
70,far_left,Away,right,3.0,0.0,4.0,82427599,right,1.0,1.9500000000000453,Navigation,Far,Absolute
71,far_right,Left,right,3.0,1.0,9.0,82427599,right,1.0,1.0,Navigation,Far,Relative
72,near_left,Left,left,3.0,2.0,10.0,82427599,left,1.0,0.7169999999999845,Navigation,Near,Relative
73,near_right,Home,right,3.0,3.0,3.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Absolute
74,near_left,Home,left,3.0,4.0,2.0,82427599,left,1.0,0.799000000000035,Navigation,Near,Absolute
75,near_left,Right,right,3.0,5.0,14.0,82427599,right,1.0,0.5989999999999895,Navigation,Near,Relative
76,far_left,Home,left,3.0,6.0,0.0,82427599,left,1.0,0.8000000000000114,Navigation,Far,Absolute
77,near_left,Away,right,3.0,7.0,6.0,82427599,right,1.0,1.018000000000029,Navigation,Near,Absolute
78,near_right,Away,left,3.0,8.0,7.0,82427599,left,1.0,0.7830000000000155,Navigation,Near,Absolute
79,far_left,Left,right,3.0,9.0,8.0,82427599,right,1.0,1.25,Navigation,Far,Relative
80,near_right,Right,right,3.0,10.0,15.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Relative
81,far_right,Away,left,3.0,11.0,5.0,82427599,left,1.0,1.0669999999999504,Navigation,Far,Absolute
82,far_left,Right,left,3.0,12.0,12.0,82427599,left,1.0,0.9990000000000236,Navigation,Far,Relative
83,far_right,Home,right,3.0,13.0,1.0,82427599,right,1.0,0.6170000000000186,Navigation,Far,Absolute
84,near_right,Left,left,3.0,14.0,11.0,82427599,left,1.0,0.5159999999999627,Navigation,Near,Relative
85,far_right,Right,left,3.0,15.0,13.0,82427599,left,1.0,0.6999999999999886,Navigation,Far,Relative
22,near_right,Home,right,0.0,0.0,3.0,86763169,right,1.0,0.6029999999999802,Navigation,Near,Absolute
23,far_right,Away,left,0.0,1.0,5.0,86763169,left,1.0,0.9000000000000057,Navigation,Far,Absolute
24,near_left,Away,right,0.0,2.0,6.0,86763169,right,1.0,0.7999999999999828,Navigation,Near,Absolute
25,far_right,Home,right,0.0,3.0,1.0,86763169,right,1.0,0.8340000000000032,Navigation,Far,Absolute
26,near_right,Right,right,0.0,4.0,15.0,86763169,right,1.0,0.8000000000000114,Navigation,Near,Relative
27,far_left,Right,left,0.0,5.0,12.0,86763169,left,1.0,1.2369999999999948,Navigation,Far,Relative
28,near_left,Home,left,0.0,6.0,2.0,86763169,left,1.0,0.7659999999999911,Navigation,Near,Absolute
29,far_right,Left,right,0.0,7.0,9.0,86763169,right,1.0,2.6680000000000064,Navigation,Far,Relative
30,near_right,Left,left,0.0,8.0,11.0,86763169,left,1.0,1.0989999999999895,Navigation,Near,Relative
31,far_right,Right,left,0.0,9.0,13.0,86763169,left,1.0,1.9000000000000057,Navigation,Far,Relative
32,near_left,Left,left,0.0,10.0,10.0,86763169,left,1.0,0.9170000000000016,Navigation,Near,Relative
33,near_left,Right,right,0.0,11.0,14.0,86763169,right,1.0,0.7510000000000048,Navigation,Near,Relative
34,far_left,Left,right,0.0,12.0,8.0,86763169,right,1.0,1.0339999999999918,Navigation,Far,Relative
35,near_right,Away,left,0.0,13.0,7.0,86763169,left,1.0,0.7999999999999828,Navigation,Near,Absolute
36,far_left,Away,right,0.0,14.0,4.0,86763169,right,1.0,0.7990000000000066,Navigation,Far,Absolute
37,far_left,Home,left,0.0,15.0,0.0,86763169,left,1.0,1.0389999999999873,Navigation,Far,Absolute
38,near_left,Home,left,1.0,0.0,2.0,86763169,left,1.0,0.6670000000000016,Navigation,Near,Absolute
39,near_right,Home,right,1.0,1.0,3.0,86763169,right,1.0,0.6829999999999927,Navigation,Near,Absolute
40,near_right,Away,left,1.0,2.0,7.0,86763169,left,1.0,0.6490000000000009,Navigation,Near,Absolute
41,near_left,Right,right,1.0,3.0,14.0,86763169,right,1.0,0.7829999999999586,Navigation,Near,Relative
42,far_right,Right,left,1.0,4.0,13.0,86763169,left,1.0,1.0840000000000032,Navigation,Far,Relative
43,near_right,Right,right,1.0,5.0,15.0,86763169,right,1.0,1.0010000000000332,Navigation,Near,Relative
44,far_left,Left,right,1.0,6.0,8.0,86763169,right,1.0,0.9500000000000456,Navigation,Far,Relative
45,far_left,Away,right,1.0,7.0,4.0,86763169,right,1.0,0.9499999999999886,Navigation,Far,Absolute
46,near_left,Left,left,1.0,8.0,10.0,86763169,left,1.0,0.8000000000000114,Navigation,Near,Relative
47,near_right,Left,left,1.0,9.0,11.0,86763169,left,1.0,0.8500000000000227,Navigation,Near,Relative
48,far_right,Home,right,1.0,10.0,1.0,86763169,right,1.0,0.6999999999999886,Navigation,Far,Absolute
49,far_left,Home,left,1.0,11.0,0.0,86763169,left,1.0,0.6499999999999773,Navigation,Far,Absolute
50,near_left,Away,right,1.0,12.0,6.0,86763169,right,1.0,0.6999999999999886,Navigation,Near,Absolute
51,far_right,Away,left,1.0,13.0,5.0,86763169,left,1.0,0.7669999999999959,Navigation,Far,Absolute
52,far_left,Right,left,1.0,14.0,12.0,86763169,left,1.0,2.2180000000000177,Navigation,Far,Relative
53,far_right,Left,right,1.0,15.0,9.0,86763169,right,1.0,1.0500000000000114,Navigation,Far,Relative
54,near_left,Home,left,2.0,0.0,2.0,86763169,left,1.0,0.5670000000000073,Navigation,Near,Absolute
55,near_right,Home,right,2.0,1.0,3.0,86763169,right,1.0,0.6509999999999536,Navigation,Near,Absolute
56,near_left,Away,right,2.0,2.0,6.0,86763169,right,1.0,0.75,Navigation,Near,Absolute
57,far_left,Away,right,2.0,3.0,4.0,86763169,right,1.0,0.9330000000000496,Navigation,Far,Absolute
58,near_right,Right,right,2.0,4.0,15.0,86763169,right,1.0,1.1170000000000186,Navigation,Near,Relative
59,far_left,Left,right,2.0,5.0,8.0,86763169,right,1.0,0.7669999999999959,Navigation,Far,Relative
60,near_left,Left,left,2.0,6.0,10.0,86763169,left,1.0,0.8659999999999854,Navigation,Near,Relative
61,near_right,Away,left,2.0,7.0,7.0,86763169,left,1.0,0.8170000000000073,Navigation,Near,Absolute
62,far_right,Right,left,2.0,8.0,13.0,86763169,left,1.0,1.3170000000000073,Navigation,Far,Relative
63,far_right,Home,right,2.0,9.0,1.0,86763169,right,1.0,0.6169999999999618,Navigation,Far,Absolute
64,near_right,Left,left,2.0,10.0,11.0,86763169,left,1.0,0.6170000000000186,Navigation,Near,Relative
65,near_left,Right,right,2.0,11.0,14.0,86763169,right,1.0,0.934000000000026,Navigation,Near,Relative
66,far_left,Right,left,2.0,12.0,12.0,86763169,left,1.0,0.9499999999999886,Navigation,Far,Relative
67,far_left,Home,left,2.0,13.0,0.0,86763169,left,1.0,0.5869999999999891,Navigation,Far,Absolute
68,far_right,Away,left,2.0,14.0,5.0,86763169,left,1.0,0.8820000000000051,Navigation,Far,Absolute
69,far_right,Left,right,2.0,15.0,9.0,86763169,right,1.0,1.1340000000000146,Navigation,Far,Relative
70,near_left,Home,left,3.0,0.0,2.0,86763169,left,1.0,0.5,Navigation,Near,Absolute
71,far_right,Left,right,3.0,1.0,9.0,86763169,right,1.0,0.7839999999999918,Navigation,Far,Relative
72,far_left,Left,right,3.0,2.0,8.0,86763169,right,1.0,1.3009999999999875,Navigation,Far,Relative
73,near_right,Away,left,3.0,3.0,7.0,86763169,left,1.0,0.6360000000000241,Navigation,Near,Absolute
74,near_left,Right,right,3.0,4.0,14.0,86763169,right,1.0,0.75,Navigation,Near,Relative
75,far_right,Away,left,3.0,5.0,5.0,86763169,left,1.0,0.6499999999999773,Navigation,Far,Absolute
76,far_left,Away,right,3.0,6.0,4.0,86763169,right,1.0,0.58299999999997,Navigation,Far,Absolute
77,near_left,Away,right,3.0,7.0,6.0,86763169,right,1.0,0.6000000000000227,Navigation,Near,Absolute
78,near_left,Left,left,3.0,8.0,10.0,86763169,left,1.0,0.8679999999999949,Navigation,Near,Relative
79,far_right,Right,left,3.0,9.0,13.0,86763169,left,1.0,0.8669999999999618,Navigation,Far,Relative
80,far_right,Home,right,3.0,10.0,1.0,86763169,right,1.0,0.6830000000000496,Navigation,Far,Absolute
81,near_right,Home,right,3.0,11.0,3.0,86763169,right,1.0,0.7339999999999804,Navigation,Near,Absolute
82,far_left,Right,left,3.0,12.0,12.0,86763169,left,1.0,1.16700000000003,Navigation,Far,Relative
83,near_right,Left,left,3.0,13.0,11.0,86763169,left,1.0,0.6669999999999732,Navigation,Near,Relative
84,far_left,Home,left,3.0,14.0,0.0,86763169,left,1.0,0.6000000000000227,Navigation,Far,Absolute
85,near_right,Right,right,3.0,15.0,15.0,86763169,right,1.0,0.8840000000000146,Navigation,Near,Relative
22,near_right,Left,left,0.0,0.0,11.0,90544723,left,1.0,0.6330000000000098,Navigation,Near,Relative
23,near_left,Right,right,0.0,1.0,14.0,90544723,right,1.0,0.6160000000000139,Navigation,Near,Relative
24,near_right,Home,right,0.0,2.0,3.0,90544723,right,1.0,0.467000000000013,Navigation,Near,Absolute
25,near_left,Home,left,0.0,3.0,2.0,90544723,left,1.0,0.4669999999999845,Navigation,Near,Absolute
26,near_left,Left,left,0.0,4.0,10.0,90544723,left,1.0,0.75,Navigation,Near,Relative
27,near_left,Away,right,0.0,5.0,6.0,90544723,right,1.0,0.5840000000000032,Navigation,Near,Absolute
28,far_right,Right,left,0.0,6.0,13.0,90544723,left,1.0,1.0330000000000157,Navigation,Far,Relative
29,far_left,Away,right,0.0,7.0,4.0,90544723,left,0.0,0.6659999999999968,Navigation,Far,Absolute
30,near_right,Right,right,0.0,8.0,15.0,90544723,right,1.0,0.7669999999999959,Navigation,Near,Relative
31,near_right,Away,left,0.0,9.0,7.0,90544723,left,1.0,0.6670000000000016,Navigation,Near,Absolute
