,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
3473,39,far_left,Home,right,1.0,1.0,4.0,95173719,right,1.0,0.7180000000007567,Frisbee,Far,Absolute,Left,nonflipper,1.0
3474,40,near_right,Left,right,1.0,2.0,3.0,95173719,right,1.0,0.919000000001688,Frisbee,Near,Relative,Right,nonflipper,1.0
3475,41,near_right,Home,left,1.0,3.0,7.0,95173719,left,1.0,0.8349999999991269,Frisbee,Near,Absolute,Right,nonflipper,1.0
3476,42,near_left,Away,right,1.0,4.0,14.0,95173719,right,1.0,1.102999999995518,Frisbee,Near,Absolute,Left,nonflipper,1.0
3477,43,near_right,Away,left,1.0,5.0,15.0,95173719,left,1.0,1.0529999999998836,Frisbee,Near,Absolute,Right,nonflipper,1.0
3478,44,near_right,Right,right,1.0,6.0,11.0,95173719,right,1.0,1.7549999999973809,Frisbee,Near,Relative,Right,nonflipper,1.0
3479,45,far_right,Away,left,1.0,7.0,13.0,95173719,left,1.0,2.1379999999990105,Frisbee,Far,Absolute,Right,nonflipper,1.0
3480,46,near_left,Home,left,1.0,8.0,6.0,95173719,left,1.0,1.0020000000004077,Frisbee,Near,Absolute,Left,nonflipper,1.0
3481,47,far_right,Home,right,1.0,9.0,5.0,95173719,right,1.0,1.5210000000006405,Frisbee,Far,Absolute,Right,nonflipper,1.0
3482,48,far_right,Left,left,1.0,10.0,1.0,95173719,left,1.0,1.536999999996624,Frisbee,Far,Relative,Right,nonflipper,1.0
3483,49,near_left,Right,left,1.0,11.0,10.0,95173719,left,1.0,1.4360000000015134,Frisbee,Near,Relative,Left,nonflipper,1.0
3484,50,far_left,Right,left,1.0,12.0,8.0,95173719,right,0.0,1.571000000003551,Frisbee,Far,Relative,Left,nonflipper,0.0
3485,51,far_left,Left,left,1.0,13.0,0.0,95173719,left,1.0,2.4440000000031428,Frisbee,Far,Relative,Left,nonflipper,1.0
3486,52,far_right,Right,right,1.0,14.0,9.0,95173719,right,1.0,1.0360000000000582,Frisbee,Far,Relative,Right,nonflipper,1.0
3487,53,far_left,Away,right,1.0,15.0,12.0,95173719,right,1.0,1.2030000000013388,Frisbee,Far,Absolute,Left,nonflipper,1.0
3488,54,near_right,Away,left,2.0,0.0,15.0,95173719,left,1.0,2.4769999999989523,Frisbee,Near,Absolute,Right,nonflipper,1.0
3489,55,far_left,Home,right,2.0,1.0,4.0,95173719,right,1.0,0.8360000000029686,Frisbee,Far,Absolute,Left,nonflipper,1.0
3490,56,near_left,Away,right,2.0,2.0,14.0,95173719,right,1.0,0.7180000000007567,Frisbee,Near,Absolute,Left,nonflipper,1.0
3491,57,near_left,Right,left,2.0,3.0,10.0,95173719,left,1.0,1.0030000000042492,Frisbee,Near,Relative,Left,nonflipper,1.0
3492,58,near_left,Home,left,2.0,4.0,6.0,95173719,right,0.0,0.6510000000052969,Frisbee,Near,Absolute,Left,nonflipper,0.0
3493,59,far_left,Right,left,2.0,5.0,8.0,95173719,left,1.0,1.0529999999998836,Frisbee,Far,Relative,Left,nonflipper,1.0
3494,60,near_right,Left,right,2.0,6.0,3.0,95173719,right,1.0,0.6350000000020373,Frisbee,Near,Relative,Right,nonflipper,1.0
3495,61,far_left,Left,left,2.0,7.0,0.0,95173719,left,1.0,0.7339999999967404,Frisbee,Far,Relative,Left,nonflipper,1.0
3496,62,far_right,Right,right,2.0,8.0,9.0,95173719,right,1.0,0.6180000000022119,Frisbee,Far,Relative,Right,nonflipper,1.0
3497,63,far_right,Home,right,2.0,9.0,5.0,95173719,right,1.0,0.7849999999962165,Frisbee,Far,Absolute,Right,nonflipper,1.0
3498,64,near_right,Home,left,2.0,10.0,7.0,95173719,right,0.0,0.8689999999987776,Frisbee,Near,Absolute,Right,nonflipper,0.0
3499,65,near_left,Left,right,2.0,11.0,2.0,95173719,right,1.0,0.716999999996915,Frisbee,Near,Relative,Left,nonflipper,1.0
3500,66,far_left,Away,right,2.0,12.0,12.0,95173719,right,1.0,0.886000000005879,Frisbee,Far,Absolute,Left,nonflipper,1.0
3501,67,far_right,Away,left,2.0,13.0,13.0,95173719,left,1.0,1.6719999999986612,Frisbee,Far,Absolute,Right,nonflipper,1.0
3502,68,near_right,Right,right,2.0,14.0,11.0,95173719,right,1.0,0.9360000000015134,Frisbee,Near,Relative,Right,nonflipper,1.0
3503,69,far_right,Left,left,2.0,15.0,1.0,95173719,left,1.0,0.8189999999958673,Frisbee,Far,Relative,Right,nonflipper,1.0
3504,70,far_left,Left,left,3.0,0.0,0.0,95173719,left,1.0,0.8349999999991269,Frisbee,Far,Relative,Left,nonflipper,1.0
3505,71,far_right,Home,right,3.0,1.0,5.0,95173719,right,1.0,0.7690000000002328,Frisbee,Far,Absolute,Right,nonflipper,1.0
3506,72,near_left,Left,right,3.0,2.0,2.0,95173719,right,1.0,0.9860000000044238,Frisbee,Near,Relative,Left,nonflipper,1.0
3507,73,near_right,Away,left,3.0,3.0,15.0,95173719,left,1.0,0.7680000000036671,Frisbee,Near,Absolute,Right,nonflipper,1.0
3508,74,far_right,Left,left,3.0,4.0,1.0,95173719,left,1.0,0.7180000000007567,Frisbee,Far,Relative,Right,nonflipper,1.0
3509,75,near_right,Left,right,3.0,5.0,3.0,95173719,right,1.0,0.9019999999945868,Frisbee,Near,Relative,Right,nonflipper,1.0
3510,76,near_left,Away,right,3.0,6.0,14.0,95173719,right,1.0,1.3369999999995343,Frisbee,Near,Absolute,Left,nonflipper,1.0
3511,77,far_left,Right,left,3.0,7.0,8.0,95173719,right,0.0,1.0859999999956926,Frisbee,Far,Relative,Left,nonflipper,0.0
3512,78,far_right,Away,left,3.0,8.0,13.0,95173719,left,1.0,1.0190000000002328,Frisbee,Far,Absolute,Right,nonflipper,1.0
3513,79,near_right,Right,right,3.0,9.0,11.0,95173719,right,1.0,1.3869999999951688,Frisbee,Near,Relative,Right,nonflipper,1.0
3514,80,far_left,Away,right,3.0,10.0,12.0,95173719,right,1.0,1.2200000000011642,Frisbee,Far,Absolute,Left,nonflipper,1.0
3515,81,near_left,Home,left,3.0,11.0,6.0,95173719,left,1.0,1.2700000000040743,Frisbee,Near,Absolute,Left,nonflipper,1.0
3516,82,far_left,Home,right,3.0,12.0,4.0,95173719,right,1.0,1.254000000000815,Frisbee,Far,Absolute,Left,nonflipper,1.0
3517,83,near_right,Home,left,3.0,13.0,7.0,95173719,left,1.0,1.4700000000011642,Frisbee,Near,Absolute,Right,nonflipper,1.0
3518,84,near_left,Right,left,3.0,14.0,10.0,95173719,left,1.0,1.9049999999988358,Frisbee,Near,Relative,Left,nonflipper,1.0
3519,85,far_right,Right,right,3.0,15.0,9.0,95173719,right,1.0,1.3040000000037253,Frisbee,Far,Relative,Right,nonflipper,1.0
3520,22,near_right,Away,left,0.0,0.0,15.0,97924102,left,1.0,1.5400000000000205,Frisbee,Near,Absolute,Right,nonflipper,1.0
3521,23,near_left,Left,right,0.0,1.0,2.0,97924102,right,1.0,1.9699999999999989,Frisbee,Near,Relative,Left,nonflipper,1.0
3522,24,far_right,Away,left,0.0,2.0,13.0,97924102,left,1.0,1.0,Frisbee,Far,Absolute,Right,nonflipper,1.0
3523,25,near_left,Right,left,0.0,3.0,10.0,97924102,left,1.0,0.9379999999999882,Frisbee,Near,Relative,Left,nonflipper,1.0
3524,26,near_right,Home,left,0.0,4.0,7.0,97924102,left,1.0,3.5600000000000023,Frisbee,Near,Absolute,Right,nonflipper,1.0
3525,27,near_left,Home,left,0.0,5.0,6.0,97924102,left,1.0,3.0999999999999943,Frisbee,Near,Absolute,Left,nonflipper,1.0
3526,28,far_right,Left,left,0.0,6.0,1.0,97924102,left,1.0,1.3400000000000034,Frisbee,Far,Relative,Right,nonflipper,1.0
3527,29,far_right,Home,right,0.0,7.0,5.0,97924102,right,1.0,1.3180000000000118,Frisbee,Far,Absolute,Right,nonflipper,1.0
3528,30,near_left,Away,right,0.0,8.0,14.0,97924102,right,1.0,1.1999999999999886,Frisbee,Near,Absolute,Left,nonflipper,1.0
3529,31,far_right,Right,right,0.0,9.0,9.0,97924102,right,1.0,1.3600000000000136,Frisbee,Far,Relative,Right,nonflipper,1.0
3530,32,far_left,Left,left,0.0,10.0,0.0,97924102,left,1.0,1.2199999999999704,Frisbee,Far,Relative,Left,nonflipper,1.0
3531,33,far_left,Home,right,0.0,11.0,4.0,97924102,right,1.0,1.6179999999999952,Frisbee,Far,Absolute,Left,nonflipper,1.0
3532,34,near_right,Right,right,0.0,12.0,11.0,97924102,right,1.0,0.8999999999999773,Frisbee,Near,Relative,Right,nonflipper,1.0
3533,35,near_right,Left,right,0.0,13.0,3.0,97924102,right,1.0,1.080000000000041,Frisbee,Near,Relative,Right,nonflipper,1.0
3534,36,far_left,Right,left,0.0,14.0,8.0,97924102,left,1.0,0.8999999999999773,Frisbee,Far,Relative,Left,nonflipper,1.0
3535,37,far_left,Away,right,0.0,15.0,12.0,97924102,right,1.0,1.1000000000000227,Frisbee,Far,Absolute,Left,nonflipper,1.0
3536,38,far_right,Home,right,1.0,0.0,5.0,97924102,right,1.0,1.7799999999999727,Frisbee,Far,Absolute,Right,nonflipper,1.0
3537,39,near_right,Left,right,1.0,1.0,3.0,97924102,right,1.0,1.0399999999999636,Frisbee,Near,Relative,Right,nonflipper,1.0
3538,40,near_left,Home,left,1.0,2.0,6.0,97924102,left,1.0,0.9399999999999976,Frisbee,Near,Absolute,Left,nonflipper,1.0
3539,41,near_left,Away,right,1.0,3.0,14.0,97924102,right,1.0,0.8400000000000318,Frisbee,Near,Absolute,Left,nonflipper,1.0
3540,42,far_right,Right,right,1.0,4.0,9.0,97924102,right,1.0,0.8999999999999773,Frisbee,Far,Relative,Right,nonflipper,1.0
3541,43,far_left,Home,right,1.0,5.0,4.0,97924102,right,1.0,2.102999999999952,Frisbee,Far,Absolute,Left,nonflipper,1.0
3542,44,near_right,Home,left,1.0,6.0,7.0,97924102,left,1.0,1.2200000000000273,Frisbee,Near,Absolute,Right,nonflipper,1.0
3543,45,near_right,Right,right,1.0,7.0,11.0,97924102,right,1.0,0.6999999999999886,Frisbee,Near,Relative,Right,nonflipper,1.0
3544,46,near_right,Away,left,1.0,8.0,15.0,97924102,left,1.0,0.7200000000000273,Frisbee,Near,Absolute,Right,nonflipper,1.0
3545,47,near_left,Left,right,1.0,9.0,2.0,97924102,right,1.0,1.2169999999999843,Frisbee,Near,Relative,Left,nonflipper,1.0
3546,48,far_right,Away,left,1.0,10.0,13.0,97924102,left,1.0,0.9399999999999976,Frisbee,Far,Absolute,Right,nonflipper,1.0
3547,49,far_right,Left,left,1.0,11.0,1.0,97924102,left,1.0,1.1200000000000043,Frisbee,Far,Relative,Right,nonflipper,1.0
3548,50,near_left,Right,left,1.0,12.0,10.0,97924102,left,1.0,0.8600000000000136,Frisbee,Near,Relative,Left,nonflipper,1.0
3549,51,far_left,Right,left,1.0,13.0,8.0,97924102,left,1.0,0.8100000000000023,Frisbee,Far,Relative,Left,nonflipper,1.0
3550,52,far_left,Away,right,1.0,14.0,12.0,97924102,right,1.0,0.8600000000000136,Frisbee,Far,Absolute,Left,nonflipper,1.0
3551,53,far_left,Left,left,1.0,15.0,0.0,97924102,left,1.0,1.0,Frisbee,Far,Relative,Left,nonflipper,1.0
3552,54,far_right,Away,left,2.0,0.0,13.0,97924102,left,1.0,0.9599999999999796,Frisbee,Far,Absolute,Right,nonflipper,1.0
3553,55,near_left,Right,left,2.0,1.0,10.0,97924102,left,1.0,0.8799999999999955,Frisbee,Near,Relative,Left,nonflipper,1.0
3554,56,near_right,Right,right,2.0,2.0,11.0,97924102,right,1.0,0.660000000000025,Frisbee,Near,Relative,Right,nonflipper,1.0
3555,57,near_right,Away,left,2.0,3.0,15.0,97924102,left,1.0,0.5,Frisbee,Near,Absolute,Right,nonflipper,1.0
3556,58,far_right,Home,right,2.0,4.0,5.0,97924102,right,1.0,2.045000000000016,Frisbee,Far,Absolute,Right,nonflipper,1.0
3557,59,far_right,Right,right,2.0,5.0,9.0,97924102,right,1.0,0.7379999999999995,Frisbee,Far,Relative,Right,nonflipper,1.0
3558,60,far_right,Left,left,2.0,6.0,1.0,97924102,left,1.0,1.1200000000000043,Frisbee,Far,Relative,Right,nonflipper,1.0
3559,61,near_left,Away,right,2.0,7.0,14.0,97924102,right,1.0,1.1000000000000227,Frisbee,Near,Absolute,Left,nonflipper,1.0
3560,62,far_left,Home,right,2.0,8.0,4.0,97924102,right,1.0,1.0279999999999632,Frisbee,Far,Absolute,Left,nonflipper,1.0
3561,63,far_left,Right,left,2.0,9.0,8.0,97924102,left,1.0,1.4000000000000343,Frisbee,Far,Relative,Left,nonflipper,1.0
3562,64,near_right,Left,right,2.0,10.0,3.0,97924102,right,1.0,1.1600000000000248,Frisbee,Near,Relative,Right,nonflipper,1.0
3563,65,near_right,Home,left,2.0,11.0,7.0,97924102,left,1.0,1.2799999999999727,Frisbee,Near,Absolute,Right,nonflipper,1.0
3564,66,far_left,Left,left,2.0,12.0,0.0,97924102,left,1.0,1.0200000000000389,Frisbee,Far,Relative,Left,nonflipper,1.0
3565,67,near_left,Left,right,2.0,13.0,2.0,97924102,right,1.0,0.9169999999999732,Frisbee,Near,Relative,Left,nonflipper,1.0
3566,68,far_left,Away,right,2.0,14.0,12.0,97924102,right,1.0,1.0399999999999636,Frisbee,Far,Absolute,Left,nonflipper,1.0
3567,69,near_left,Home,left,2.0,15.0,6.0,97924102,left,1.0,1.2830000000000157,Frisbee,Near,Absolute,Left,nonflipper,1.0
3568,70,far_right,Away,left,3.0,0.0,13.0,97924102,left,1.0,0.8600000000000136,Frisbee,Far,Absolute,Right,nonflipper,1.0
3569,71,far_left,Home,right,3.0,1.0,4.0,97924102,right,1.0,1.240000000000009,Frisbee,Far,Absolute,Left,nonflipper,1.0
3570,72,far_right,Right,right,3.0,2.0,9.0,97924102,right,1.0,0.8799999999999955,Frisbee,Far,Relative,Right,nonflipper,1.0
3571,73,far_right,Left,left,3.0,3.0,1.0,97924102,left,1.0,1.099999999999966,Frisbee,Far,Relative,Right,nonflipper,1.0
3572,74,near_left,Left,right,3.0,4.0,2.0,97924102,right,1.0,0.6980000000000359,Frisbee,Near,Relative,Left,nonflipper,1.0
3573,75,far_right,Home,right,3.0,5.0,5.0,97924102,right,1.0,1.0780000000000314,Frisbee,Far,Absolute,Right,nonflipper,1.0
3574,76,near_right,Left,right,3.0,6.0,3.0,97924102,right,1.0,1.1120000000000232,Frisbee,Near,Relative,Right,nonflipper,1.0
3575,77,near_right,Right,right,3.0,7.0,11.0,97924102,right,1.0,0.8649999999999523,Frisbee,Near,Relative,Right,nonflipper,1.0
3576,78,far_left,Left,left,3.0,8.0,0.0,97924102,left,1.0,1.4199999999999589,Frisbee,Far,Relative,Left,nonflipper,1.0
3577,79,near_left,Away,right,3.0,9.0,14.0,97924102,right,1.0,0.8369999999999891,Frisbee,Near,Absolute,Left,nonflipper,1.0
3578,80,far_left,Right,left,3.0,10.0,8.0,97924102,left,1.0,0.6999999999999886,Frisbee,Far,Relative,Left,nonflipper,1.0
3579,81,far_left,Away,right,3.0,11.0,12.0,97924102,right,1.0,0.5780000000000314,Frisbee,Far,Absolute,Left,nonflipper,1.0
3580,82,near_right,Away,left,3.0,12.0,15.0,97924102,left,1.0,0.8600000000000136,Frisbee,Near,Absolute,Right,nonflipper,1.0
3581,83,near_left,Home,left,3.0,13.0,6.0,97924102,left,1.0,1.3199999999999932,Frisbee,Near,Absolute,Left,nonflipper,1.0
3582,84,near_left,Right,left,3.0,14.0,10.0,97924102,left,1.0,0.6399999999999864,Frisbee,Near,Relative,Left,nonflipper,1.0
3583,85,near_right,Home,left,3.0,15.0,7.0,97924102,left,1.0,1.0199999999999818,Frisbee,Near,Absolute,Right,nonflipper,1.0
3584,22,near_right,Home,left,0.0,0.0,7.0,98888826,left,1.0,1.3199999999999932,Frisbee,Near,Absolute,Right,nonflipper,1.0
3585,23,far_left,Right,left,0.0,1.0,8.0,98888826,left,1.0,1.103999999999985,Frisbee,Far,Relative,Left,nonflipper,1.0
3586,24,near_left,Left,right,0.0,2.0,2.0,98888826,right,1.0,1.6019999999999754,Frisbee,Near,Relative,Left,nonflipper,1.0
3587,25,far_left,Left,left,0.0,3.0,0.0,98888826,left,1.0,1.183999999999969,Frisbee,Far,Relative,Left,nonflipper,1.0
3588,26,near_right,Left,right,0.0,4.0,3.0,98888826,right,1.0,1.2030000000000314,Frisbee,Near,Relative,Right,nonflipper,1.0
3589,27,near_left,Right,left,0.0,5.0,10.0,98888826,left,1.0,1.122000000000014,Frisbee,Near,Relative,Left,nonflipper,1.0
3590,28,far_right,Home,right,0.0,6.0,5.0,98888826,right,1.0,1.5740000000000125,Frisbee,Far,Absolute,Right,nonflipper,1.0
3591,29,near_right,Away,left,0.0,7.0,15.0,98888826,left,1.0,1.3369999999999889,Frisbee,Near,Absolute,Right,nonflipper,1.0
3592,30,near_left,Away,right,0.0,8.0,14.0,98888826,right,1.0,1.1370000000000005,Frisbee,Near,Absolute,Left,nonflipper,1.0
3593,31,near_left,Home,left,0.0,9.0,6.0,98888826,left,1.0,1.4370000000000118,Frisbee,Near,Absolute,Left,nonflipper,1.0
3594,32,near_right,Right,right,0.0,10.0,11.0,98888826,right,1.0,0.9189999999999828,Frisbee,Near,Relative,Right,nonflipper,1.0
3595,33,far_right,Away,left,0.0,11.0,13.0,98888826,left,1.0,0.9189999999999828,Frisbee,Far,Absolute,Right,nonflipper,1.0
3596,34,far_right,Right,right,0.0,12.0,9.0,98888826,right,1.0,1.0869999999999889,Frisbee,Far,Relative,Right,nonflipper,1.0
3597,35,far_right,Left,left,0.0,13.0,1.0,98888826,left,1.0,1.3870000000000005,Frisbee,Far,Relative,Right,nonflipper,1.0
3598,36,far_left,Home,right,0.0,14.0,4.0,98888826,right,1.0,1.1329999999999814,Frisbee,Far,Absolute,Left,nonflipper,1.0
3599,37,far_left,Away,right,0.0,15.0,12.0,98888826,right,1.0,0.9219999999999686,Frisbee,Far,Absolute,Left,nonflipper,1.0
3600,38,far_left,Home,right,1.0,0.0,4.0,98888826,right,1.0,1.3029999999999973,Frisbee,Far,Absolute,Left,nonflipper,1.0
3601,39,far_left,Right,left,1.0,1.0,8.0,98888826,left,1.0,0.8360000000000127,Frisbee,Far,Relative,Left,nonflipper,1.0
3602,40,near_left,Left,right,1.0,2.0,2.0,98888826,right,1.0,0.8360000000000127,Frisbee,Near,Relative,Left,nonflipper,1.0
3603,41,near_right,Left,right,1.0,3.0,3.0,98888826,right,1.0,0.8159999999999741,Frisbee,Near,Relative,Right,nonflipper,1.0
3604,42,near_left,Right,left,1.0,4.0,10.0,98888826,left,1.0,0.9359999999999786,Frisbee,Near,Relative,Left,nonflipper,1.0
3605,43,far_left,Away,right,1.0,5.0,12.0,98888826,right,1.0,1.287999999999954,Frisbee,Far,Absolute,Left,nonflipper,1.0
3606,44,near_right,Home,left,1.0,6.0,7.0,98888826,left,1.0,1.219000000000051,Frisbee,Near,Absolute,Right,nonflipper,1.0
3607,45,near_right,Right,right,1.0,7.0,11.0,98888826,right,1.0,0.9209999999999924,Frisbee,Near,Relative,Right,nonflipper,1.0
3608,46,far_right,Home,right,1.0,8.0,5.0,98888826,right,1.0,1.3870000000000005,Frisbee,Far,Absolute,Right,nonflipper,1.0
3609,47,far_right,Away,left,1.0,9.0,13.0,98888826,left,1.0,1.0409999999999968,Frisbee,Far,Absolute,Right,nonflipper,1.0
3610,48,near_left,Home,left,1.0,10.0,6.0,98888826,left,1.0,0.8880000000000337,Frisbee,Near,Absolute,Left,nonflipper,1.0
3611,49,near_left,Away,right,1.0,11.0,14.0,98888826,right,1.0,0.9530000000000314,Frisbee,Near,Absolute,Left,nonflipper,1.0
3612,50,near_right,Away,left,1.0,12.0,15.0,98888826,left,1.0,0.9560000000000172,Frisbee,Near,Absolute,Right,nonflipper,1.0
3613,51,far_right,Right,right,1.0,13.0,9.0,98888826,right,1.0,0.7019999999999982,Frisbee,Far,Relative,Right,nonflipper,1.0
3614,52,far_right,Left,left,1.0,14.0,1.0,98888826,left,1.0,1.3360000000000127,Frisbee,Far,Relative,Right,nonflipper,1.0
3615,53,far_left,Left,left,1.0,15.0,0.0,98888826,left,1.0,1.3199999999999932,Frisbee,Far,Relative,Left,nonflipper,1.0
3616,54,near_right,Away,left,2.0,0.0,15.0,98888826,left,1.0,1.1550000000000296,Frisbee,Near,Absolute,Right,nonflipper,1.0
3617,55,near_right,Right,right,2.0,1.0,11.0,98888826,right,1.0,1.002999999999986,Frisbee,Near,Relative,Right,nonflipper,1.0
3618,56,far_right,Left,left,2.0,2.0,1.0,98888826,left,1.0,1.7030000000000314,Frisbee,Far,Relative,Right,nonflipper,1.0
3619,57,far_left,Left,left,2.0,3.0,0.0,98888826,left,1.0,0.9209999999999924,Frisbee,Far,Relative,Left,nonflipper,1.0
3620,58,near_left,Away,right,2.0,4.0,14.0,98888826,right,1.0,0.8019999999999641,Frisbee,Near,Absolute,Left,nonflipper,1.0
3621,59,far_right,Away,left,2.0,5.0,13.0,98888826,left,1.0,0.8359999999999559,Frisbee,Far,Absolute,Right,nonflipper,1.0
3622,60,far_left,Right,left,2.0,6.0,8.0,98888826,left,1.0,0.8500000000000227,Frisbee,Far,Relative,Left,nonflipper,1.0
3623,61,far_left,Away,right,2.0,7.0,12.0,98888826,right,1.0,0.7679999999999723,Frisbee,Far,Absolute,Left,nonflipper,1.0
3624,62,far_right,Home,right,2.0,8.0,5.0,98888826,right,1.0,1.1850000000000025,Frisbee,Far,Absolute,Right,nonflipper,1.0
3625,63,far_right,Right,right,2.0,9.0,9.0,98888826,right,1.0,0.9540000000000076,Frisbee,Far,Relative,Right,nonflipper,1.0
3626,64,near_left,Home,left,2.0,10.0,6.0,98888826,left,1.0,1.3330000000000268,Frisbee,Near,Absolute,Left,nonflipper,1.0
3627,65,near_right,Left,right,2.0,11.0,3.0,98888826,right,1.0,0.7680000000000291,Frisbee,Near,Relative,Right,nonflipper,1.0
3628,66,near_left,Left,right,2.0,12.0,2.0,98888826,right,1.0,0.8659999999999854,Frisbee,Near,Relative,Left,nonflipper,1.0
3629,67,near_left,Right,left,2.0,13.0,10.0,98888826,left,1.0,0.9220000000000256,Frisbee,Near,Relative,Left,nonflipper,1.0
3630,68,near_right,Home,left,2.0,14.0,7.0,98888826,left,1.0,1.254000000000019,Frisbee,Near,Absolute,Right,nonflipper,1.0
3631,69,far_left,Home,right,2.0,15.0,4.0,98888826,right,1.0,1.0020000000000095,Frisbee,Far,Absolute,Left,nonflipper,1.0
3632,70,far_right,Away,left,3.0,0.0,13.0,98888826,left,1.0,1.406000000000006,Frisbee,Far,Absolute,Right,nonflipper,1.0
3633,71,near_right,Away,left,3.0,1.0,15.0,98888826,left,1.0,1.002999999999986,Frisbee,Near,Absolute,Right,nonflipper,1.0
3634,72,near_right,Right,right,3.0,2.0,11.0,98888826,right,1.0,0.6490000000000009,Frisbee,Near,Relative,Right,nonflipper,1.0
3635,73,near_left,Right,left,3.0,3.0,10.0,98888826,left,1.0,0.8040000000000305,Frisbee,Near,Relative,Left,nonflipper,1.0
3636,74,far_right,Home,right,3.0,4.0,5.0,98888826,right,1.0,1.3859999999999673,Frisbee,Far,Absolute,Right,nonflipper,1.0
3637,75,near_right,Home,left,3.0,5.0,7.0,98888826,left,1.0,0.9019999999999868,Frisbee,Near,Absolute,Right,nonflipper,1.0
3638,76,far_right,Right,right,3.0,6.0,9.0,98888826,right,1.0,0.7680000000000291,Frisbee,Far,Relative,Right,nonflipper,1.0
3639,77,near_left,Home,left,3.0,7.0,6.0,98888826,left,1.0,1.1860000000000357,Frisbee,Near,Absolute,Left,nonflipper,1.0
3640,78,far_left,Away,right,3.0,8.0,12.0,98888826,right,1.0,0.8360000000000127,Frisbee,Far,Absolute,Left,nonflipper,1.0
3641,79,far_left,Left,left,3.0,9.0,0.0,98888826,left,1.0,1.1380000000000337,Frisbee,Far,Relative,Left,nonflipper,1.0
3642,80,near_left,Away,right,3.0,10.0,14.0,98888826,right,1.0,0.6529999999999632,Frisbee,Near,Absolute,Left,nonflipper,1.0
3643,81,near_right,Left,right,3.0,11.0,3.0,98888826,right,1.0,0.9500000000000456,Frisbee,Near,Relative,Right,nonflipper,1.0
3644,82,far_left,Right,left,3.0,12.0,8.0,98888826,left,1.0,0.9499999999999886,Frisbee,Far,Relative,Left,nonflipper,1.0
3645,83,far_right,Left,left,3.0,13.0,1.0,98888826,left,1.0,1.2220000000000368,Frisbee,Far,Relative,Right,nonflipper,1.0
3646,84,far_left,Home,right,3.0,14.0,4.0,98888826,right,1.0,0.8029999999999973,Frisbee,Far,Absolute,Left,nonflipper,1.0
3647,85,near_left,Left,right,3.0,15.0,2.0,98888826,right,1.0,0.7680000000000291,Frisbee,Near,Relative,Left,nonflipper,1.0
3648,22,far_right,Left,left,0.0,0.0,1.0,99990726,left,1.0,1.0500000000000114,Frisbee,Far,Relative,Right,nonflipper,1.0
3649,23,far_left,Home,right,0.0,1.0,4.0,99990726,right,1.0,1.2160000000000082,Frisbee,Far,Absolute,Left,nonflipper,1.0
3650,24,near_left,Left,right,0.0,2.0,2.0,99990726,right,1.0,1.3160000000000025,Frisbee,Near,Relative,Left,nonflipper,1.0
3651,25,near_left,Home,left,0.0,3.0,6.0,99990726,left,1.0,1.1329999999999814,Frisbee,Near,Absolute,Left,nonflipper,1.0
3652,26,near_right,Right,right,0.0,4.0,11.0,99990726,right,1.0,1.3499999999999943,Frisbee,Near,Relative,Right,nonflipper,1.0
3653,27,far_right,Right,right,0.0,5.0,9.0,99990726,right,1.0,2.348999999999989,Frisbee,Far,Relative,Right,nonflipper,1.0
3654,28,near_right,Left,right,0.0,6.0,3.0,99990726,right,1.0,1.733000000000004,Frisbee,Near,Relative,Right,nonflipper,1.0
3655,29,near_left,Right,left,0.0,7.0,10.0,99990726,left,1.0,1.3340000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0
3656,30,near_right,Home,left,0.0,8.0,7.0,99990726,left,1.0,3.198999999999984,Frisbee,Near,Absolute,Right,nonflipper,1.0
3657,31,far_left,Left,left,0.0,9.0,0.0,99990726,left,1.0,2.4320000000000164,Frisbee,Far,Relative,Left,nonflipper,1.0
3658,32,near_right,Away,left,0.0,10.0,15.0,99990726,left,1.0,1.6329999999999814,Frisbee,Near,Absolute,Right,nonflipper,1.0
3659,33,far_left,Right,left,0.0,11.0,8.0,99990726,left,1.0,1.4000000000000343,Frisbee,Far,Relative,Left,nonflipper,1.0
3660,34,far_right,Home,right,0.0,12.0,5.0,99990726,right,1.0,1.6829999999999927,Frisbee,Far,Absolute,Right,nonflipper,1.0
3661,35,far_left,Away,right,0.0,13.0,12.0,99990726,right,1.0,1.8899999999999864,Frisbee,Far,Absolute,Left,nonflipper,1.0
3662,36,near_left,Away,right,0.0,14.0,14.0,99990726,right,1.0,2.4330000000000496,Frisbee,Near,Absolute,Left,nonflipper,1.0
3663,37,far_right,Away,left,0.0,15.0,13.0,99990726,left,1.0,1.5339999999999918,Frisbee,Far,Absolute,Right,nonflipper,1.0
3664,38,far_left,Right,left,1.0,0.0,8.0,99990726,left,1.0,0.9489999999999554,Frisbee,Far,Relative,Left,nonflipper,1.0
3665,39,far_right,Left,left,1.0,1.0,1.0,99990726,left,1.0,1.5840000000000032,Frisbee,Far,Relative,Right,nonflipper,1.0
3666,40,far_left,Away,right,1.0,2.0,12.0,99990726,right,1.0,2.150000000000034,Frisbee,Far,Absolute,Left,nonflipper,1.0
