participant,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect,Sex,Age,SBSOD_AVERAGE,Friz_Total_Years_Played,Friz_Force_Preference,Friz_Position,Friz_Handedness,Friz_First_is_1
55421948,85,near_right,Right,right,3.0,15.0,15.0,right,1.0,0.75,Navigation,Near,Relative,Right,flipper,1.0,male,21,3.2,4,Forehand / Backhand,Cutter,Right,2
55572456,22,far_right,Right,right,0.0,0.0,9.0,right,1.0,0.950999999999965,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,23,far_right,Home,right,0.0,1.0,5.0,right,1.0,0.9680000000000176,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,24,far_left,Right,left,0.0,2.0,8.0,left,1.0,0.4670000000000414,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,25,far_right,Left,left,0.0,3.0,1.0,left,1.0,0.9669999999999844,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,26,near_right,Right,right,0.0,4.0,11.0,right,1.0,0.7169999999999845,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,27,near_left,Home,left,0.0,5.0,6.0,left,1.0,0.7330000000000041,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,28,near_left,Right,left,0.0,6.0,10.0,left,1.0,0.8659999999999854,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,29,far_right,Away,left,0.0,7.0,13.0,left,1.0,0.6659999999999968,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,30,far_left,Home,right,0.0,8.0,4.0,right,1.0,0.6500000000000341,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,31,near_left,Left,right,0.0,9.0,2.0,right,1.0,0.7339999999999804,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,32,near_left,Away,right,0.0,10.0,14.0,right,1.0,0.7330000000000041,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,33,near_right,Away,left,0.0,11.0,15.0,left,1.0,0.66700000000003,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,34,near_right,Home,left,0.0,12.0,7.0,left,1.0,0.9340000000000259,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,35,near_right,Left,right,0.0,13.0,3.0,right,1.0,0.9839999999999804,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,36,far_left,Away,right,0.0,14.0,12.0,right,1.0,0.6169999999999618,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,37,far_left,Left,left,0.0,15.0,0.0,left,1.0,0.8349999999999795,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,38,near_left,Home,left,1.0,0.0,6.0,left,1.0,0.8840000000000146,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,39,far_left,Home,right,1.0,1.0,4.0,right,1.0,0.6999999999999886,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,40,far_right,Home,right,1.0,2.0,5.0,right,1.0,0.7169999999999845,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,41,near_left,Right,left,1.0,3.0,10.0,left,1.0,0.8340000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,42,far_right,Right,right,1.0,4.0,9.0,right,1.0,0.5499999999999545,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,43,near_right,Left,right,1.0,5.0,3.0,right,1.0,0.9000000000000341,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,44,near_right,Home,left,1.0,6.0,7.0,left,1.0,0.5670000000000073,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,46,near_left,Away,right,1.0,8.0,14.0,right,1.0,0.6669999999999732,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,47,near_left,Left,right,1.0,9.0,2.0,right,1.0,0.9340000000000259,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,48,far_left,Away,right,1.0,10.0,12.0,right,1.0,0.6170000000000186,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,49,far_left,Right,left,1.0,11.0,8.0,left,1.0,0.6340000000000146,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,50,near_right,Away,left,1.0,12.0,15.0,left,1.0,0.6339999999999577,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,51,far_right,Left,left,1.0,13.0,1.0,left,1.0,1.0339999999999918,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,52,far_left,Left,left,1.0,14.0,0.0,left,1.0,0.983000000000004,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,53,near_right,Right,right,1.0,15.0,11.0,right,1.0,0.5169999999999959,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,54,near_left,Right,left,2.0,0.0,10.0,left,1.0,0.5840000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,55,near_right,Away,left,2.0,1.0,15.0,left,1.0,0.6999999999999886,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,56,near_right,Left,right,2.0,2.0,3.0,right,1.0,0.8340000000000032,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,57,far_right,Away,left,2.0,3.0,13.0,left,1.0,0.6669999999999732,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,58,near_left,Left,right,2.0,4.0,2.0,right,1.0,0.7670000000000528,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,59,near_right,Home,left,2.0,5.0,7.0,left,1.0,1.0339999999999918,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,60,far_right,Left,left,2.0,6.0,1.0,left,1.0,0.9000000000000341,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,61,far_right,Right,right,2.0,7.0,9.0,right,1.0,0.7170000000000414,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,62,far_left,Right,left,2.0,8.0,8.0,left,1.0,0.4490000000000123,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,63,far_left,Away,right,2.0,9.0,12.0,right,1.0,0.5339999999999918,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,64,far_left,Left,left,2.0,10.0,0.0,left,1.0,0.8340000000000032,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,65,near_left,Away,right,2.0,11.0,14.0,right,1.0,0.6669999999999732,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,66,far_right,Home,right,2.0,12.0,5.0,right,1.0,0.91700000000003,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,67,far_left,Home,right,2.0,13.0,4.0,right,1.0,1.1200000000000043,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,68,near_left,Home,left,2.0,14.0,6.0,left,1.0,1.1650000000000205,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,69,near_right,Right,right,2.0,15.0,11.0,right,1.0,0.6499999999999773,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,70,near_right,Home,left,3.0,0.0,7.0,left,1.0,0.9499999999999886,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,71,far_right,Right,right,3.0,1.0,9.0,right,1.0,0.6340000000000146,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,72,near_right,Left,right,3.0,2.0,3.0,right,1.0,1.016999999999996,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,73,near_right,Right,right,3.0,3.0,11.0,right,1.0,0.5999999999999659,Frisbee,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,74,near_right,Away,left,3.0,4.0,15.0,left,1.0,0.7660000000000196,Frisbee,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,76,near_left,Home,left,3.0,6.0,6.0,left,1.0,1.1169999999999618,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,77,near_left,Right,left,3.0,7.0,10.0,left,1.0,0.8839999999999577,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,78,far_left,Away,right,3.0,8.0,12.0,right,1.0,0.6669999999999732,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,79,far_right,Left,left,3.0,9.0,1.0,left,1.0,0.950999999999965,Frisbee,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,80,far_left,Home,right,3.0,10.0,4.0,right,1.0,0.983000000000004,Frisbee,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,81,near_left,Left,right,3.0,11.0,2.0,right,1.0,1.0669999999999504,Frisbee,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,82,far_left,Right,left,3.0,12.0,8.0,left,1.0,0.6329999999999814,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,83,far_left,Left,left,3.0,13.0,0.0,left,1.0,0.7839999999999918,Frisbee,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,84,near_left,Away,right,3.0,14.0,14.0,right,1.0,0.6170000000000186,Frisbee,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,85,far_right,Home,right,3.0,15.0,5.0,right,1.0,0.9329999999999928,Frisbee,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,23,near_right,Left,left,0.0,1.0,11.0,left,1.0,0.6820000000000164,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,25,near_right,Right,right,0.0,3.0,15.0,right,1.0,0.6999999999999886,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,26,far_right,Away,left,0.0,4.0,5.0,left,1.0,0.9499999999999886,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,27,far_left,Away,right,0.0,5.0,4.0,right,1.0,0.8849999999999909,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,28,near_right,Away,left,0.0,6.0,7.0,left,1.0,0.8500000000000227,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,29,near_left,Away,right,0.0,7.0,6.0,right,1.0,0.6170000000000186,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,30,near_left,Home,left,0.0,8.0,2.0,left,1.0,0.7170000000000414,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,31,far_right,Home,right,0.0,9.0,1.0,right,1.0,0.6500000000000341,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,33,far_right,Right,left,0.0,11.0,13.0,left,1.0,0.9000000000000341,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,34,near_left,Right,right,0.0,12.0,14.0,right,1.0,1.0339999999999918,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,35,near_left,Left,left,0.0,13.0,10.0,left,1.0,0.6839999999999691,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,36,near_right,Home,right,0.0,14.0,3.0,right,1.0,0.75,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,37,far_left,Home,left,0.0,15.0,0.0,left,1.0,0.8840000000000146,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,38,near_left,Away,right,1.0,0.0,6.0,right,1.0,0.7010000000000218,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,39,near_left,Left,left,1.0,1.0,10.0,left,1.0,0.6829999999999927,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,40,far_right,Right,left,1.0,2.0,13.0,left,1.0,0.7339999999999804,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,41,near_left,Home,left,1.0,3.0,2.0,left,1.0,0.7170000000000414,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,42,near_right,Away,left,1.0,4.0,7.0,left,1.0,0.7669999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,43,far_left,Home,left,1.0,5.0,0.0,left,1.0,0.7829999999999586,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,44,far_left,Left,right,1.0,6.0,8.0,right,1.0,1.1999999999999886,Navigation,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,45,near_right,Right,right,1.0,7.0,15.0,right,1.0,0.700999999999965,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,46,far_right,Home,right,1.0,8.0,1.0,right,1.0,0.6999999999999886,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,47,far_left,Right,left,1.0,9.0,12.0,left,1.0,1.2510000000000332,Navigation,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,48,far_right,Left,right,1.0,10.0,9.0,right,1.0,0.9670000000000414,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,49,near_left,Right,right,1.0,11.0,14.0,right,1.0,0.75,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,50,far_left,Away,right,1.0,12.0,4.0,right,1.0,1.052000000000021,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,51,near_right,Left,left,1.0,13.0,11.0,left,1.0,0.6349999999999909,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,52,far_right,Away,left,1.0,14.0,5.0,left,1.0,0.7509999999999764,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,53,near_right,Home,right,1.0,15.0,3.0,right,1.0,0.5499999999999545,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,54,near_right,Home,right,2.0,0.0,3.0,right,1.0,0.6499999999999773,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,55,far_right,Home,right,2.0,1.0,1.0,right,1.0,0.6169999999999618,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,56,far_left,Right,left,2.0,2.0,12.0,left,1.0,1.0339999999999918,Navigation,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,58,far_left,Left,right,2.0,4.0,8.0,right,1.0,1.2839999999999918,Navigation,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,59,far_right,Left,right,2.0,5.0,9.0,right,1.0,0.7669999999999959,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,60,near_left,Right,right,2.0,6.0,14.0,right,1.0,1.1340000000000146,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,62,far_right,Away,left,2.0,8.0,5.0,left,1.0,0.9179999999999496,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,63,near_right,Away,left,2.0,9.0,7.0,left,1.0,0.7830000000000155,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,64,far_left,Home,left,2.0,10.0,0.0,left,1.0,0.7169999999999845,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,65,near_left,Away,right,2.0,11.0,6.0,right,1.0,0.6169999999999618,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,66,near_right,Right,right,2.0,12.0,15.0,right,1.0,0.700999999999965,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,67,near_left,Left,left,2.0,13.0,10.0,left,1.0,0.6169999999999618,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,68,far_left,Away,right,2.0,14.0,4.0,right,1.0,0.7669999999999959,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,69,near_left,Home,left,2.0,15.0,2.0,left,1.0,0.5830000000000268,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,70,near_left,Left,left,3.0,0.0,10.0,left,1.0,0.66700000000003,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,71,far_right,Home,right,3.0,1.0,1.0,right,1.0,0.7180000000000177,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,72,near_right,Home,right,3.0,2.0,3.0,right,1.0,0.66700000000003,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,73,far_right,Right,left,3.0,3.0,13.0,left,1.0,0.9000000000000341,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,74,far_right,Away,left,3.0,4.0,5.0,left,1.0,0.7839999999999918,Navigation,Far,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,75,near_right,Right,right,3.0,5.0,15.0,right,1.0,0.5499999999999545,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,76,far_left,Away,right,3.0,6.0,4.0,right,1.0,0.6999999999999886,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,77,near_left,Home,left,3.0,7.0,2.0,left,1.0,0.6170000000000186,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,78,near_left,Away,right,3.0,8.0,6.0,right,1.0,0.5160000000000196,Navigation,Near,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,79,near_right,Away,left,3.0,9.0,7.0,left,1.0,0.5509999999999877,Navigation,Near,Absolute,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,80,far_right,Left,right,3.0,10.0,9.0,right,1.0,1.0850000000000364,Navigation,Far,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,81,far_left,Left,right,3.0,11.0,8.0,right,1.0,1.2839999999999918,Navigation,Far,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,82,far_left,Home,left,3.0,12.0,0.0,left,1.0,0.7510000000000332,Navigation,Far,Absolute,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,83,near_right,Left,left,3.0,13.0,11.0,left,1.0,0.6829999999999927,Navigation,Near,Relative,Right,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
55572456,85,near_left,Right,right,3.0,15.0,14.0,right,1.0,0.7669999999999959,Navigation,Near,Relative,Left,nonflipper,1.0,female,31,2.466666666666667,1,Home / Away,Cutter,Right,2
56499208,22,near_left,Right,left,0.0,0.0,10.0,left,1.0,1.157999999999987,Frisbee,Near,Relative,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,23,near_right,Left,right,0.0,1.0,3.0,right,1.0,2.02200000000002,Frisbee,Near,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,24,far_right,Right,right,0.0,2.0,9.0,right,1.0,1.5760000000000218,Frisbee,Far,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,25,far_left,Home,right,0.0,3.0,4.0,right,1.0,1.7750000000000057,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,26,near_right,Right,right,0.0,4.0,11.0,right,1.0,1.8899999999999864,Frisbee,Near,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,27,far_left,Away,right,0.0,5.0,12.0,right,1.0,1.1940000000000168,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,29,far_left,Right,left,0.0,7.0,8.0,left,1.0,1.5589999999999975,Frisbee,Far,Relative,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,32,near_left,Home,left,0.0,10.0,6.0,left,1.0,1.0790000000000075,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,33,near_right,Away,left,0.0,11.0,15.0,left,1.0,1.078000000000003,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,34,far_right,Left,left,0.0,12.0,1.0,left,1.0,1.641999999999996,Frisbee,Far,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,36,far_left,Left,left,0.0,14.0,0.0,left,1.0,1.7909999999999968,Frisbee,Far,Relative,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,37,far_right,Away,left,0.0,15.0,13.0,left,1.0,1.5930000000000175,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,38,far_right,Away,left,1.0,0.0,13.0,left,1.0,0.8109999999999786,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,39,far_left,Away,right,1.0,1.0,12.0,right,1.0,1.2920000000000016,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,40,near_right,Home,left,1.0,2.0,7.0,left,1.0,1.2940000000000111,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,41,far_left,Home,right,1.0,3.0,4.0,right,1.0,1.908000000000016,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,42,far_left,Right,left,1.0,4.0,8.0,left,1.0,1.2419999999999902,Frisbee,Far,Relative,Left,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,43,far_right,Home,right,1.0,5.0,5.0,right,1.0,1.8420000000000127,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,45,near_right,Left,right,1.0,7.0,3.0,right,1.0,1.5090000000000146,Frisbee,Near,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
56499208,46,near_right,Right,right,1.0,8.0,11.0,right,1.0,1.0279999999999916,Frisbee,Near,Relative,Right,nonflipper,1.0,male,18,3.0,0,Forehand / Backhand,Cutter,Right,2
